,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Akcja,Animacja,Biblijny,Biograficzny,Czarna komedia,Dla młodzieży,Dokumentalizowany,Dokumentalny,Dramat,Dramat historyczny,Dramat obyczajowy,Dramat sądowy,Erotyczny,Familijny,Fantasy,Film-Noir,Gangsterski,Historyczny,Horror,Katastroficzny,Komedia,Komedia kryminalna,Komedia obycz.,Komedia rom.,Kostiumowy,Kryminał,Krótkometrażowy,Melodramat,Musical,Muzyczny,Nowele filmowe,Obyczajowy,Polityczny,Przygodowy,Psychologiczny,Religijny,Romans,Sci-Fi,Sensacyjny,Sportowy,Surrealistyczny,Szpiegowski,Thriller,Western,Wojenny,Arabia Saudyjska,Argentyna,Australia,Austria,Belgia,Brazylia,Bułgaria,Chile,Chiny,Cypr,Czechy,Dania,Estonia,Filipiny,Finlandia,Francja,Grecja,Hiszpania,Holandia,Hongkong,Indie,Indonezja,Irlandia,Islandia,Izrael,Japonia,Kanada,Kolumbia,Korea Południowa,Luksemburg,Malta,Meksyk,Niemcy,Norwegia,Nowa Zelandia,Polska,Portoryko,RPA,Rosja,Rumunia,Serbia,Szwajcaria,Szwecja,Słowacja,Tajlandia,Tajwan,Turcja,USA,Wielka Brytania,Węgry,Włochy,Zjednoczone Emiraty Arabskie,budget,boxoffice,topics_count,originalTitle,startYear,genre_eng,titleType,primaryTitle,isAdult,endYear,runtimeMinutes,genres,averageRating,numVotes,similarity,diff,averageRating_int
158,31210,"Człowiek, którego nie było",The Man Who Wasn't There,2001,0,7,"USA, Wielka Brytania","Dramat, Kryminał",2018-11-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20000000,18916623,82,The Man Who Wasn't There,2001,"drama, crime",movie,The Man Who Wasn't There,0,\N,116,"Crime,Drama",7.5,98784,0,-0.5,8
159,312897,Przesilenie,Solstice,2008,0,4,USA,"Dramat, Horror",2013-3-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52889666,172751707,118,Solstice,2008,"drama, horror",movie,Solstice,0,\N,91,"Horror,Mystery",5.4,5762,0,-1.4000000000000004,5
160,31419,Helikopter w ogniu,Black Hawk Down,2001,0,7,"USA, Wielka Brytania","Dramat, Wojenny",2019-2-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,92000000,172989651,722,Black Hawk Down,2001,"drama, war",movie,Black Hawk Down,0,\N,144,"Drama,History,War",7.7,346374,0,-0.7000000000000002,8
161,31497,Tożsamość Bourne'a,The Bourne Identity,2002,0,9,"Czechy, Niemcy, USA",Sensacyjny,2011-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60000000,214034224,331,The Bourne Identity,2002,sensacyjny,movie,The Bourne Identity,0,\N,119,"Action,Mystery,Thriller",7.9,483002,0,1.0999999999999996,8
162,31643,Dom Glassów,The Glass House,2001,0,6,USA,Thriller,2016-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000,23619609,69,The Glass House,2001,thriller,movie,The Glass House,0,\N,106,"Crime,Drama,Mystery",5.8,30341,0,0.20000000000000018,6
163,316785,Bez litości,The Equalizer,2014,0,7,USA,Thriller,2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55000000,192330738,350,The Equalizer,2014,thriller,movie,The Equalizer,0,\N,132,"Action,Crime,Thriller",7.2,311019,0,-0.20000000000000018,7
164,317089,Watchmen. Strażnicy,Watchmen,2009,0,8,USA,"Dramat, Akcja, Sci-Fi",2017-4-5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,130000000,185258983,971,Watchmen,2009,"drama, action, sci-fi",movie,Watchmen,0,\N,162,"Action,Drama,Mystery",7.6,472669,0,0.40000000000000036,8
165,31897,Złodzieje rowerów,Ladri di biciclette,1948,0,7,Włochy,Dramat,2015-12-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52889666,332930,56,Ladri di biciclette,1948,drama,movie,Bicycle Thieves,0,\N,89,Drama,8.3,132585,0,-1.3000000000000007,8
166,32014,Epoka lodowcowa,Ice Age,2002,0,7,USA,"Animacja, Komedia, Przygodowy",2011-10-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59000000,383257136,670,Ice Age,2002,"animacja, comedy, przygodowy",movie,Ice Age,0,\N,81,"Adventure,Animation,Comedy",7.5,413790,0,-0.5,8
167,32049,Fanatyk,The Believer,2001,0,5,USA,Dramat,2012-4-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52889666,172751707,315,The Believer,2001,drama,movie,The Believer,0,\N,98,Drama,7.2,35243,0,-2.2,7
168,322665,Człowiek z Ziemi,The Man from Earth,2007,0,5,USA,"Dramat, Sci-Fi",2019-7-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52889666,172751707,228,The Man from Earth,2007,"drama, sci-fi",movie,The Man from Earth,0,\N,87,"Drama,Fantasy,Sci-Fi",7.9,163652,0,-2.9000000000000004,8
169,322815,Prorok,Un prophète,2009,0,6,"Francja, Włochy","Dramat, Kryminał",2011-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13000000,17873691,211,Un prophète,2009,"drama, crime",movie,A Prophet,0,\N,155,"Crime,Drama",7.9,89296,0,-1.9000000000000004,8
170,322874,Transfer,Rendition,2007,0,7,USA,"Dramat, Thriller",2018-9-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27500000,27038732,136,Rendition,2007,"drama, thriller",movie,Rendition,0,\N,122,"Drama,Thriller",6.8,52758,0,0.20000000000000018,7
171,323196,Niewiarygodny Burt Wonderstone,The Incredible Burt Wonderstone,2013,0,5,USA,Komedia,2013-7-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000,27437881,87,The Incredible Burt Wonderstone,2013,comedy,movie,The Incredible Burt Wonderstone,0,\N,100,Comedy,5.9,68533,0,-0.9000000000000004,6
172,32356,Adaptacja,Adaptation.,2002,0,6,USA,"Dramat, Komedia",2013-3-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19000000,32801173,169,Adaptation.,2002,"drama, comedy",movie,Adaptation.,0,\N,115,"Comedy,Drama",7.7,167937,0,-1.7000000000000002,8
173,32359,Czerwony smok,Red Dragon,2002,0,4,"Niemcy, USA",Thriller,2011-8-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78000000,209196298,407,Red Dragon,2002,thriller,movie,Red Dragon,0,\N,124,"Crime,Drama,Thriller",7.2,235812,0,-3.2,7
174,32362,"Złap mnie, jeśli potrafisz",Catch Me If You Can,2002,0,7,"Kanada, USA",Komedia kryminalna,2012-9-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52000000,352114312,344,Catch Me If You Can,2002,komedia kryminalna,movie,Catch Me If You Can,0,\N,141,"Biography,Crime,Drama",8.1,747245,0,-1.0999999999999996,8
175,32367,Zmiana pasa,Changing Lanes,2002,0,5,USA,"Dramat, Thriller",2015-2-5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45000000,94935764,85,Changing Lanes,2002,"drama, thriller",movie,Changing Lanes,0,\N,98,"Drama,Thriller",6.4,64288,0,-1.4000000000000004,6
176,32380,Godziny,The Hours,2002,0,5,"USA, Wielka Brytania",Dramat,2011-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25000000,108846072,416,The Hours,2002,drama,movie,The Hours,0,\N,110,"Drama,Romance",7.5,118669,0,-2.5,8
177,32385,Cube 2,Cube 2: Hypercube,2002,0,9,Kanada,"Thriller, Sci-Fi",2011-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52889666,172751707,291,Cube 2: Hypercube,2002,"thriller, sci-fi",movie,Cube²: Hypercube,0,\N,94,"Drama,Mystery,Sci-Fi",5.6,59462,0,3.4000000000000004,6
178,32583,Kung Pow: Wejście wybrańca,Kung Pow: Enter the Fist,2002,0,7,"Hongkong, USA","Komedia, Akcja",2013-5-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000000,16994625,95,Kung Pow: Enter the Fist,2002,"comedy, action",movie,Kung Pow: Enter the Fist,0,\N,81,"Action,Comedy",6.2,42140,0,0.7999999999999998,6
179,32587,Boskie jak diabli,Sin noticias de Dios,2001,0,6,"Francja, Hiszpania, Meksyk, Włochy","Fantasy, Komedia",2011-11-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52889666,172751707,33,Sin noticias de Dios,2001,"fantasy, comedy",movie,Don't Tempt Me,0,\N,112,"Crime,Drama",6.5,5168,0,-0.5,6
180,32598,Niewierna,Unfaithful,2002,0,8,"Francja, Niemcy, USA",Dramat,2017-7-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000000,119137784,192,Unfaithful,2002,drama,movie,Unfaithful,0,\N,124,"Drama,Romance,Thriller",6.7,75145,0,1.2999999999999998,7
181,32735,Czyż nie dobija się koni?,"They Shoot Horses, Don't They?",1969,0,6,USA,Dramat,2011-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52889666,172751707,71,"They Shoot Horses, Don't They?",1969,drama,movie,"They Shoot Horses, Don't They?",0,\N,129,Drama,7.9,15094,0,-1.9000000000000004,8
182,328812,Starcie tytanów,Clash of the Titans,2010,0,6,USA,"Fantasy, Przygodowy",2011-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,125000000,493214993,777,Clash of the Titans,2010,"fantasy, przygodowy",movie,Clash of the Titans,0,\N,106,"Action,Adventure,Fantasy",5.8,260694,0,0.20000000000000018,6
183,32888,Biały oleander,White Oleander,2002,0,9,USA,Dramat obyczajowy,2011-10-18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16000000,21672284,189,White Oleander,2002,dramat obyczajowy,movie,White Oleander,0,\N,109,Drama,7.1,28601,0,1.9000000000000004,7
184,33128,Życie za życie,The Life of David Gale,2003,0,7,"Niemcy, USA, Wielka Brytania",Dramat,2012-2-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38000000,38955598,337,The Life of David Gale,2003,drama,movie,The Life of David Gale,0,\N,130,"Crime,Drama,Thriller",7.6,103490,0,-0.5999999999999996,8
185,33184,Nieodwracalne,Irréversible,2002,0,7,Francja,Dramat,2011-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52889666,172751707,555,Irréversible,2002,drama,movie,Irréversible,0,\N,97,"Crime,Drama,Mystery",7.4,110350,0,-0.40000000000000036,7
186,33188,Urok mordercy,Killing Me Softly,2002,0,6,"USA, Wielka Brytania","Erotyczny, Thriller",2016-11-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52889666,172751707,37,Killing Me Softly,2002,"erotyczny, thriller",movie,Killing Me Softly,0,\N,100,"Drama,Mystery,Romance",5.5,16437,0,0.5,6
187,33200,Kill Bill,Kill Bill: Vol. 1,2003,0,8,USA,"Thriller, Akcja",2011-10-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000,180949045,942,Kill Bill: Vol. 1,2003,"thriller, action",movie,Kill Bill: Vol. 1,0,\N,111,"Action,Crime,Thriller",8.1,934105,0,-0.09999999999999964,8
188,33340,25. godzina,25th Hour,2002,0,6,USA,"Dramat, Kryminał",2011-10-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000000,23928503,314,25th Hour,2002,"drama, crime",movie,25th Hour,0,\N,135,Drama,7.6,164261,0,-1.5999999999999996,8
189,336437,Wojna domowa,Easy Virtue,2008,0,6,"Kanada, Wielka Brytania",Komedia obycz.,2012-7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52889666,18463793,111,Easy Virtue,2008,komedia obycz.,movie,Easy Virtue,0,\N,97,"Comedy,Romance",6.7,19288,0,-0.7000000000000002,7
190,337532,Miłość Larsa,Lars and the Real Girl,2007,0,6,"Kanada, USA","Dramat, Komedia",2011-10-12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12000000,11293663,188,Lars and the Real Girl,2007,"drama, comedy",movie,Lars and the Real Girl,0,\N,106,"Comedy,Drama,Romance",7.3,133126,0,-1.2999999999999998,7
191,33969,Schmidt,About Schmidt,2002,0,7,USA,"Dramat, Komedia",2011-11-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30000000,105834556,114,About Schmidt,2002,"drama, comedy",movie,About Schmidt,0,\N,125,"Comedy,Drama",7.1,118651,0,-0.09999999999999964,7
192,34196,Lara Croft Tomb Raider: Kolebka życia,Lara Croft Tomb Raider: The Cradle of Life,2003,0,5,"Japonia, Niemcy, USA, Wielka Brytania",Przygodowy,2018-4-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,95000000,156505388,164,Lara Croft Tomb Raider: The Cradle of Life,2003,przygodowy,movie,Lara Croft Tomb Raider: The Cradle of Life,0,\N,117,"Action,Adventure,Fantasy",5.5,124432,0,-0.5,6
193,345833,Życie przed oczami,The Life Before Her Eyes,2007,0,6,USA,"Dramat, Thriller",2012-9-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13000000,7248490,93,The Life Before Her Eyes,2007,"drama, thriller",movie,The Life Before Her Eyes,0,\N,90,"Drama,Fantasy,Mystery",6.4,13230,0,-0.40000000000000036,6
194,348154,Dwa dni w Paryżu,2 Days in Paris,2007,0,8,"Francja, Niemcy",Komedia rom.,2012-1-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52889666,19776159,161,2 Days in Paris,2007,komedia rom.,movie,2 Days in Paris,0,\N,96,"Comedy,Drama,Romance",6.8,29304,0,1.2000000000000002,7
195,349590,Strzelec,Shooter,2007,0,6,USA,Sensacyjny,2012-2-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61000000,95696996,458,Shooter,2007,sensacyjny,movie,Shooter,0,\N,124,"Action,Drama,Thriller",7.2,296617,0,-1.2000000000000002,7
196,349764,Wkraczając w pustkę,Enter the Void,2009,0,8,"Francja, Kanada, Niemcy, Włochy","Dramat, Fantasy",2018-3-5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52889666,172751707,135,Enter the Void,2009,"drama, fantasy",movie,Enter the Void,0,\N,161,"Drama,Fantasy",7.3,63715,0,0.7000000000000002,7
197,36365,Duża ryba,Big Fish,2003,0,7,USA,"Dramat, Fantasy",2011-11-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70000000,122919055,298,Big Fish,2003,"drama, fantasy",movie,Big Fish,0,\N,125,"Adventure,Drama,Fantasy",8.0,396143,0,-1.0,8
