ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,originalTitle,startYear,genre_eng,titleType,primaryTitle,isAdult,endYear,runtimeMinutes,genres,averageRating,numVotes,similarity,diff,averageRating_int
5355,Edward Nożycoręki,Edward Scissorhands,1990,1,9,USA,"Dramat, Fantasy",2010-6-1,Edward Scissorhands,1990,"drama, fantasy",movie,Edward Scissorhands,0,\N,105,"Drama,Fantasy,Romance",7.9,424181,0,1.0999999999999996,8
535756,Niepamięć,Oblivion,2013,1,9,USA,"Akcja, Sci-Fi",2013-4-20,Oblivion,2013,"action, sci-fi",movie,Oblivion,0,\N,124,"Action,Adventure,Sci-Fi",7.0,463699,0,2.0,7
537275,Pamięć absolutna,Total Recall,2012,0,4,"Kanada, USA","Thriller, Akcja, Sci-Fi",2017-4-17,Total Recall,2012,"thriller, action, sci-fi",movie,Total Recall,0,\N,118,"Action,Adventure,Sci-Fi",6.3,232031,0,-2.3,6
538,Między piekłem a niebem,What Dreams May Come,1998,0,8,"Nowa Zelandia, USA","Fantasy, Melodramat",2010-6-1,What Dreams May Come,1998,"fantasy, melodramat",movie,What Dreams May Come,0,\N,113,"Drama,Fantasy,Romance",7.0,97577,0,1.0,7
5394,Eliksir miłości,Love Potion No. 9,1992,0,7,USA,"Fantasy, Komedia rom.",2016-11-17,Love Potion No. 9,1992,"fantasy, komedia rom.",movie,Love Potion No. 9,0,\N,92,"Comedy,Fantasy,Romance",5.7,12480,0,1.2999999999999998,6
539510,Lorax,The Lorax,2012,0,8,USA,"Animacja, Familijny, Fantasy",2016-11-2,The Lorax,2012,"animacja, familijny, fantasy",movie,The Lorax,0,\N,86,"Adventure,Animation,Drama",6.4,92333,0,1.5999999999999996,6
540786,Policja zastępcza,The Other Guys,2010,0,8,USA,"Akcja, Komedia kryminalna",2014-1-24,The Other Guys,2010,"action, komedia kryminalna",movie,The Other Guys,0,\N,107,"Action,Comedy,Crime",6.6,227323,0,1.4000000000000004,7
5421,Wróg u bram,Enemy at the Gates,2001,0,6,"Irlandia, Niemcy, USA, Wielka Brytania","Dramat, Wojenny",2010-6-1,Enemy at the Gates,2001,"drama, war",movie,Enemy at the Gates,0,\N,131,"Drama,History,War",7.6,229712,0,-1.5999999999999996,8
544699,Taśmy Watykanu,The Vatican Tapes,2015,0,3,USA,Horror,2017-8-18,The Vatican Tapes,2015,horror,movie,The Vatican Tapes,0,\N,91,"Horror,Thriller",5.0,15274,0,-2.0,5
545,Miasteczko Pleasantville,Pleasantville,1998,0,7,USA,"Dramat, Fantasy, Komedia",2018-3-25,Pleasantville,1998,"drama, fantasy, comedy",movie,Pleasantville,0,\N,124,"Comedy,Drama,Fantasy",7.5,116542,0,-0.5,8
546202,Rogi,Horns,2013,0,8,"Kanada, USA",Horror,2015-4-27,Horns,2013,horror,movie,Horns,0,\N,120,"Crime,Drama,Fantasy",6.5,72260,0,1.5,6
547,Gwiezdne wojny: Część VI - Powrót Jedi,Star Wars: Episode VI - Return of the Jedi,1983,0,3,USA,"Przygodowy, Sci-Fi",2010-6-1,Star Wars: Episode VI - Return of the Jedi,1983,"przygodowy, sci-fi",movie,Star Wars: Episode VI - Return of the Jedi,0,\N,131,"Action,Adventure,Fantasy",8.3,889256,0,-5.300000000000001,8
548252,Jestem Bogiem,Limitless,2011,0,7,USA,"Thriller, Sci-Fi",2014-9-4,Limitless,2011,"thriller, sci-fi",movie,Limitless,0,\N,105,"Sci-Fi,Thriller",7.4,503405,0,-0.40000000000000036,7
548326,47 roninów,47 Ronin,2013,0,3,USA,"Fantasy, Przygodowy",2015-9-7,47 Ronin,2013,"fantasy, przygodowy",movie,47 Ronin,0,\N,128,"Action,Drama,Fantasy",6.2,139557,0,-3.2,6
5507,Faceci w czerni,Men in Black,1997,0,5,USA,"Komedia, Sci-Fi",2010-6-2,Men in Black,1997,"comedy, sci-fi",movie,Men in Black,0,\N,98,"Action,Adventure,Comedy",7.3,489694,0,-2.3,7
551,Skandalista Larry Flynt,The People vs. Larry Flynt,1996,0,8,USA,"Biograficzny, Dramat",2010-6-1,The People vs. Larry Flynt,1996,"biographic, drama",movie,The People vs. Larry Flynt,0,\N,129,"Biography,Drama",7.3,84064,0,0.7000000000000002,7
555859,Niebezpieczna metoda,A Dangerous Method,2011,0,8,"Kanada, Niemcy, Szwajcaria, Wielka Brytania","Biograficzny, Dramat",2013-6-7,A Dangerous Method,2011,"biographic, drama",movie,A Dangerous Method,0,\N,99,"Biography,Drama,Romance",6.4,94802,0,1.5999999999999996,6
556038,Bez smyczy,Hall Pass,2011,0,4,USA,Komedia,2017-6-11,Hall Pass,2011,comedy,movie,Hall Pass,0,\N,105,"Comedy,Romance",5.8,115541,0,-1.7999999999999998,6
557434,Głosy,The Voices,2014,0,9,"Niemcy, USA","Thriller, Komedia kryminalna",2015-9-1,The Voices,2014,"thriller, komedia kryminalna",movie,The Voices,0,\N,103,"Comedy,Crime,Horror",6.4,49880,0,2.5999999999999996,6
557497,Rycerze (nie) na niby,Knights of Badassdom,2013,0,6,USA,"Fantasy, Komedia, Przygodowy",2016-11-15,Knights of Badassdom,2013,"fantasy, comedy, przygodowy",movie,Knights of Badassdom,0,\N,86,"Action,Adventure,Comedy",5.6,18501,0,0.40000000000000036,6
558175,Pasażerowie,Passengers,2016,0,6,USA,"Przygodowy, Sci-Fi",2016-12-30,Passengers,2016,"przygodowy, sci-fi",movie,Passengers,0,\N,116,"Drama,Romance,Sci-Fi",7.0,322724,0,-1.0,7
558709,Geneza planety małp,Rise of the Planet of the Apes,2011,0,8,USA,"Dramat, Akcja, Sci-Fi",2014-12-11,Rise of the Planet of the Apes,2011,"drama, action, sci-fi",movie,Rise of the Planet of the Apes,0,\N,105,"Action,Drama,Sci-Fi",7.6,480204,0,0.40000000000000036,8
558960,Elizjum,Elysium,2013,0,3,USA,"Akcja, Sci-Fi",2013-9-6,Elysium,2013,"action, sci-fi",movie,Elysium,0,\N,109,"Action,Drama,Sci-Fi",6.6,403264,0,-3.5999999999999996,7
562509,O północy w Paryżu,Midnight in Paris,2011,0,7,"Hiszpania, USA","Fantasy, Komedia rom.",2013-10-7,Midnight in Paris,2011,"fantasy, komedia rom.",movie,Midnight in Paris,0,\N,94,"Comedy,Fantasy,Romance",7.7,364659,0,-0.7000000000000002,8
563486,Pionek,Pawn Sacrifice,2014,0,8,USA,"Biograficzny, Dramat",2018-7-29,Pawn Sacrifice,2014,"biographic, drama",movie,Pawn Sacrifice,0,\N,115,"Biography,Drama,Sport",7.0,36351,0,1.0,7
5638,Fletch żyje,Fletch Lives,1989,0,6,USA,Komedia kryminalna,2013-9-19,Fletch Lives,1989,komedia kryminalna,movie,Fletch Lives,0,\N,95,"Comedy,Crime,Mystery",6.1,18573,0,-0.09999999999999964,6
563822,W nowym zwierciadle: Wakacje,Vacation,2015,0,8,USA,"Komedia, Przygodowy",2015-10-19,Vacation,2015,"comedy, przygodowy",movie,Vacation,0,\N,99,"Adventure,Comedy",6.1,90203,0,1.9000000000000004,6
564230,Grawitacja,Gravity,2013,0,7,"USA, Wielka Brytania","Dramat, Sci-Fi",2013-11-21,Gravity,2013,"drama, sci-fi",movie,Gravity,0,\N,91,"Drama,Sci-Fi,Thriller",7.7,728631,0,-0.7000000000000002,8
567829,[REC] 4: Apokalipsa,[REC] 4: Apocalipsis,2014,0,7,Hiszpania,Horror,2014-11-13,[REC] 4: Apocalipsis,2014,horror,movie,[REC] 4: Apocalypse,0,\N,95,"Action,Adventure,Horror",5.3,14898,0,1.7000000000000002,5
567936,Słowo na M,What If,2013,0,6,"Irlandia, Kanada",Komedia rom.,2015-3-16,What If,2013,komedia rom.,movie,What If,0,\N,90,Mystery,5.1,37,0,0.9000000000000004,5
568216,Król Artur: Legenda miecza,King Arthur: Legend of the Sword,2017,0,7,USA,"Dramat, Przygodowy",2017-6-22,King Arthur: Legend of the Sword,2017,"drama, przygodowy",movie,King Arthur: Legend of the Sword,0,\N,126,"Action,Adventure,Drama",6.7,176282,0,0.2999999999999998,7
570991,Kobieta w czerni,The Woman in Black,2012,0,8,"Kanada, Szwecja, Wielka Brytania","Dramat, Horror",2013-11-2,The Woman in Black,2012,"drama, horror",movie,The Woman in Black,0,\N,95,"Drama,Fantasy,Horror",6.4,168200,0,1.5999999999999996,6
571114,To,It,2017,0,8,"Kanada, USA",Horror,2017-9-21,It,2017,horror,movie,It,0,\N,135,Horror,7.3,413140,0,0.7000000000000002,7
571188,Kolonia,The Colony,2013,0,6,Kanada,"Thriller, Sci-Fi",2017-9-9,The Colony,2013,"thriller, sci-fi",movie,The Colony,0,\N,95,"Action,Horror,Sci-Fi",5.3,41449,0,0.7000000000000002,5
5772,Kosmiczna załoga,Galaxy Quest,1999,0,9,USA,"Komedia, Przygodowy, Sci-Fi",2014-1-21,Galaxy Quest,1999,"comedy, przygodowy, sci-fi",movie,Galaxy Quest,0,\N,102,"Adventure,Comedy,Sci-Fi",7.3,140565,0,1.7000000000000002,7
577622,Na skraju jutra,Edge of Tomorrow,2014,0,8,"Kanada, USA","Akcja, Sci-Fi",2014-6-18,Edge of Tomorrow,2014,"action, sci-fi",movie,Edge of Tomorrow,0,\N,113,"Action,Sci-Fi",7.9,562391,0,0.09999999999999964,8
5778,Gangi Nowego Jorku,Gangs of New York,2002,0,5,"USA, Włochy","Dramat, Kostiumowy, Gangsterski",2010-6-1,Gangs of New York,2002,"drama, costume, gangsterski",movie,Gangs of New York,0,\N,167,"Crime,Drama",7.5,381905,0,-2.5,8
580801,Atlas chmur,Cloud Atlas,2012,0,5,"Hongkong, Niemcy, Singapur, USA","Dramat, Sci-Fi",2014-5-10,Cloud Atlas,2012,"drama, sci-fi",movie,Cloud Atlas,0,\N,172,"Action,Drama,Mystery",7.4,331902,0,-2.4000000000000004,7
581986,Kongres,The Congress,2013,0,9,"Belgia, Francja, Luksemburg, Niemcy, Polska, Izrael","Animacja, Dramat, Sci-Fi",2013-9-14,The Congress,2013,"animacja, drama, sci-fi",movie,The Congress,0,\N,122,"Animation,Drama,Sci-Fi",6.5,16437,0,2.5,6
583006,Mistrz,The Master,2012,0,7,USA,Dramat,2019-9-9,The Master,2012,drama,movie,The Master,0,\N,138,Drama,7.2,138358,0,-0.20000000000000018,7
583390,Nietykalni,Intouchables,2011,0,7,Francja,"Biograficzny, Dramat, Komedia",2013-4-24,Intouchables,2011,"biographic, drama, comedy",movie,The Intouchables,0,\N,112,"Biography,Comedy,Drama",8.5,701938,0,-1.5,8
586583,Zjawa,The Revenant,2015,0,5,"Hongkong, USA, Tajwan","Dramat, Przygodowy, Western",2016-2-10,The Revenant,2015,"drama, przygodowy, western",movie,The Revenant,0,\N,156,"Action,Adventure,Biography",8.0,647346,0,-3.0,8
592692,Przetrwanie,The Grey,2011,0,7,USA,"Dramat, Przygodowy, Thriller",2014-7-19,The Grey,2011,"drama, przygodowy, thriller",movie,The Grey,0,\N,117,"Action,Adventure,Drama",6.8,232257,0,0.20000000000000018,7
594357,Strażnicy Galaktyki,Guardians of the Galaxy,2014,0,5,USA,"Akcja, Sci-Fi",2014-11-24,Guardians of the Galaxy,2014,"action, sci-fi",movie,Guardians of the Galaxy,0,\N,121,"Action,Adventure,Comedy",8.0,986004,0,-3.0,8
595571,Łowca,The Hunter,2011,0,7,Australia,"Dramat, Przygodowy",2014-7-4,The Hunter,2011,"drama, przygodowy",movie,The Hunter,0,\N,102,"Adventure,Drama,Thriller",6.7,35248,0,0.2999999999999998,7
596202,Maczeta zabija,Machete Kills,2013,0,3,"Rosja, USA",Akcja,2014-1-23,Machete Kills,2013,action,movie,Machete Kills,0,\N,107,"Action,Crime,Sci-Fi",5.6,71492,0,-2.5999999999999996,6
596885,John ginie na końcu,John Dies at the End,2012,0,8,USA,"Fantasy, Horror, Komedia",2016-11-6,John Dies at the End,2012,"fantasy, horror, comedy",movie,John Dies at the End,0,\N,99,"Comedy,Horror,Sci-Fi",6.4,34953,0,1.5999999999999996,6
597224,Strażnicy marzeń,Rise of the Guardians,2012,0,6,USA,"Animacja, Familijny, Fantasy, Przygodowy",2018-4-6,Rise of the Guardians,2012,"animacja, familijny, fantasy, przygodowy",movie,Rise of the Guardians,0,\N,97,"Action,Adventure,Animation",7.3,148899,0,-1.2999999999999998,7
5982,Gwiezdne wojny: Część III - Zemsta Sithów,Star Wars: Episode III - Revenge of the Sith,2005,0,5,USA,"Przygodowy, Sci-Fi",2010-6-1,Star Wars: Episode III - Revenge of the Sith,2005,"przygodowy, sci-fi",movie,Star Wars: Episode III - Revenge of the Sith,0,\N,140,"Action,Adventure,Fantasy",7.5,661736,0,-2.5,8
599742,Rzeź,Carnage,2011,0,6,"Francja, Hiszpania, Niemcy, Polska","Dramat, Komedia",2013-9-6,Carnage,2011,"drama, comedy",movie,Carnage,0,\N,80,"Comedy,Drama",7.2,113747,0,-1.2000000000000002,7
600541,Królewna Śnieżka i Łowca,Snow White and the Huntsman,2012,0,7,USA,"Fantasy, Przygodowy",2013-12-14,Snow White and the Huntsman,2012,"fantasy, przygodowy",movie,Snow White and the Huntsman,0,\N,127,"Action,Adventure,Drama",6.1,263054,0,0.9000000000000004,6
601499,Wstyd,Shame,2011,1,9,Wielka Brytania,Dramat,2013-6-7,Shame,2011,drama,movie,Shame,0,\N,101,Drama,7.2,174669,0,1.7999999999999998,7
603082,Likwidator,The Last Stand,2013,0,5,USA,Akcja,2015-10-4,The Last Stand,2013,action,movie,The Last Stand,0,\N,107,"Action,Thriller",6.3,128351,0,-1.2999999999999998,6
604523,Kochankowie z Księżyca. Moonrise Kingdom,Moonrise Kingdom,2012,0,8,USA,"Dramat, Komedia, Romans",2017-2-18,Moonrise Kingdom,2012,"drama, comedy, romance",movie,Moonrise Kingdom,0,\N,94,"Comedy,Drama,Romance",7.8,298815,0,0.20000000000000018,8
607382,Wada ukryta,Inherent Vice,2014,0,7,USA,Kryminał,2018-8-13,Inherent Vice,2014,crime,movie,Inherent Vice,0,\N,148,"Comedy,Crime,Drama",6.7,87196,0,0.2999999999999998,7
608456,"Jako w piekle, tak i na Ziemi","As Above, So Below",2014,0,6,USA,Horror,2014-9-23,"As Above, So Below",2014,horror,movie,"As Above, So Below",0,\N,93,"Horror,Mystery,Thriller",6.2,69706,0,-0.20000000000000018,6
609587,Rozstanie,Jodaeiye Nader az Simin,2011,0,8,Iran,Dramat,2013-6-19,Jodaeiye Nader az Simin,2011,drama,movie,A Separation,0,\N,123,Drama,8.3,204159,0,-0.3000000000000007,8
614296,Rabusie kontra zombie,Cockneys vs Zombies,2012,1,9,Wielka Brytania,Czarna komedia,2014-8-9,Cockneys vs Zombies,2012,czarna komedia,movie,Cockneys vs Zombies,0,\N,88,"Action,Comedy,Horror",5.9,17747,0,3.0999999999999996,6
616947,Faceci od kuchni,Comme un chef,2012,0,6,"Francja, Hiszpania",Komedia,2015-6-22,Comme un chef,2012,comedy,movie,Le Chef,0,\N,84,"Comedy,Drama",6.7,15422,0,-0.7000000000000002,7
620,Wyspa doktora Moreau,The Island of Dr. Moreau,1996,0,8,USA,"Thriller, Sci-Fi",2010-6-18,The Island of Dr. Moreau,1996,"thriller, sci-fi",movie,The Island of Dr. Moreau,0,\N,96,"Horror,Sci-Fi,Thriller",4.5,29645,0,3.5,4
620541,Django,Django Unchained,2012,0,9,USA,Western,2013-5-29,Django Unchained,2012,western,movie,Django Unchained,0,\N,165,"Drama,Western",8.4,1255552,0,0.5999999999999996,8
622009,Demony,The Devil Inside,2012,0,3,USA,Horror,2015-4-14,The Devil Inside,2012,horror,movie,The Devil Inside,0,\N,83,Horror,4.2,33976,0,-1.2000000000000002,4
622318,Noe: Wybrany przez Boga,Noah,2014,0,7,USA,"Dramat, Fantasy",2015-9-11,Noah,2014,"drama, fantasy",movie,Noah,0,\N,138,"Action,Adventure,Drama",5.8,233255,0,1.2000000000000002,6
623013,Nie przeżyje nikt,No One Lives,2012,0,6,"USA, Wielka Brytania",Horror,2014-9-26,No One Lives,2012,horror,movie,No One Lives,0,\N,86,"Horror,Thriller",6.0,17328,0,0.0,6
624,Zagubiona autostrada,Lost Highway,1997,1,9,"Francja, USA","Dramat, Kryminał, Thriller",2010-6-1,Lost Highway,1997,"drama, crime, thriller",movie,Lost Highway,0,\N,134,"Mystery,Thriller",7.6,121910,0,1.4000000000000004,8
624742,7 psychopatów,Seven Psychopaths,2012,0,6,Wielka Brytania,Komedia kryminalna,2013-11-12,Seven Psychopaths,2012,komedia kryminalna,movie,Seven Psychopaths,0,\N,110,"Comedy,Crime",7.2,228389,0,-1.2000000000000002,7
625402,Asteriks i Obeliks: Osiedle Bogów,Astérix: Le domaine des dieux,2014,0,8,Francja,"Animacja, Familijny, Komedia, Przygodowy",2016-1-22,Astérix: Le domaine des dieux,2014,"animacja, familijny, comedy, przygodowy",movie,Astérix: Le domaine des dieux,0,\N,85,"Adventure,Animation,Comedy",6.9,10485,0,1.0999999999999996,7
627599,Igrzyska śmierci: W pierścieniu ognia,The Hunger Games: Catching Fire,2013,0,7,USA,"Akcja, Sci-Fi",2013-12-15,The Hunger Games: Catching Fire,2013,"action, sci-fi",movie,The Hunger Games: Catching Fire,0,\N,146,"Action,Adventure,Sci-Fi",7.5,585993,0,-0.5,8
627751,Sztanga i cash,Pain & Gain,2013,0,8,USA,"Akcja, Komedia kryminalna",2014-3-17,Pain & Gain,2013,"action, komedia kryminalna",movie,Pain & Gain,0,\N,129,"Action,Comedy,Crime",6.4,191524,0,1.5999999999999996,6
628,Matrix,The Matrix,1999,0,8,"Australia, USA","Akcja, Sci-Fi",2010-6-9,The Matrix,1999,"action, sci-fi",movie,The Matrix,0,\N,136,"Action,Sci-Fi",8.7,1562172,0,-0.6999999999999993,9
629392,Jack Reacher: Jednym strzałem,Jack Reacher,2012,0,6,USA,"Kryminał, Akcja",2016-10-10,Jack Reacher,2012,"crime, action",movie,Jack Reacher,0,\N,130,"Action,Crime,Thriller",7.0,291335,0,-1.0,7
629795,"Boże, błogosław Amerykę",God Bless America,2011,0,8,USA,"Dramat, Komedia",2015-10-11,God Bless America,2011,"drama, comedy",movie,God Bless America,0,\N,105,"Adventure,Comedy,Crime",7.2,66518,0,0.7999999999999998,7
630041,Automata,Autómata,2014,0,7,"Hiszpania, Kanada, USA, Bułgaria","Thriller, Sci-Fi",2015-5-18,Autómata,2014,"thriller, sci-fi",movie,Automata,0,\N,109,"Action,Sci-Fi,Thriller",6.1,51908,0,0.9000000000000004,6
631575,Śnieżka,Blancanieves,2012,1,10,"Belgia, Francja, Hiszpania","Dramat, Fantasy, Niemy",2013-8-24,Blancanieves,2012,"drama, fantasy, silent",movie,Blancanieves,0,\N,104,"Drama,Fantasy",7.5,9931,0,2.5,8
638531,Sekstaśma,Sex Tape,2014,0,4,USA,Komedia,2019-6-26,Sex Tape,2014,comedy,movie,Sex Tape,0,\N,94,"Comedy,Romance",5.1,102733,0,-1.0999999999999996,5
640318,Polowanie,Jagten,2012,0,8,"Dania, Szwecja",Dramat obyczajowy,2016-12-3,Jagten,2012,dramat obyczajowy,movie,The Hunt,0,\N,115,Drama,8.3,252661,0,-0.3000000000000007,8
641829,Inna seksmisja,Scarlet Road,2011,0,8,Australia,Dokumentalny,2013-10-16,Scarlet Road,2011,documentary,movie,Scarlet Road,0,\N,106,Documentary,7.1,112,0,0.9000000000000004,7
6419,W paszczy szaleństwa,In the Mouth of Madness,1994,0,8,USA,Horror,2019-8-4,In the Mouth of Madness,1994,horror,movie,In the Mouth of Madness,0,\N,95,"Drama,Horror,Mystery",7.2,56289,0,0.7999999999999998,7
644064,Ewolucja planety małp,Dawn of the Planet of the Apes,2014,0,8,USA,"Dramat, Akcja, Sci-Fi",2015-8-25,Dawn of the Planet of the Apes,2014,"drama, action, sci-fi",movie,Dawn of the Planet of the Apes,0,\N,130,"Action,Adventure,Drama",7.6,397048,0,0.40000000000000036,8
644179,Złodziej tożsamości,Identity Thief,2013,0,6,USA,Komedia kryminalna,2015-9-13,Identity Thief,2013,komedia kryminalna,movie,Identity Thief,0,\N,111,"Comedy,Crime,Drama",5.7,118383,0,0.2999999999999998,6
644574,Czego dusza zapragnie,Absolutely Anything,2015,0,6,"USA, Wielka Brytania","Komedia, Sci-Fi",2017-4-22,Absolutely Anything,2015,"comedy, sci-fi",movie,Absolutely Anything,0,\N,85,"Comedy,Sci-Fi",6.0,36439,0,0.0,6
646395,Ona,Her,2013,0,8,USA,"Melodramat, Sci-Fi",2017-4-15,Her,2013,"melodramat, sci-fi",movie,Her,0,\N,126,"Drama,Romance,Sci-Fi",8.0,490778,0,0.0,8
649608,Snowpiercer: Arka przyszłości,Snowpiercer,2013,0,8,"Czechy, Francja, USA, Korea Południowa","Thriller, Akcja, Sci-Fi",2015-5-26,Snowpiercer,2013,"thriller, action, sci-fi",movie,Snowpiercer,0,\N,126,"Action,Drama,Sci-Fi",7.1,254356,0,0.9000000000000004,7
652536,Klątwa Jessabelle,Jessabelle,2014,0,3,USA,Horror,2014-12-11,Jessabelle,2014,horror,movie,Jessabelle,0,\N,90,"Horror,Thriller",5.4,21268,0,-2.4000000000000004,5
653414,Anioł śmierci,The Woman in Black 2: Angel of Death,2014,0,7,"Kanada, USA, Wielka Brytania","Dramat, Horror",2015-3-12,The Woman in Black 2: Angel of Death,2014,"drama, horror",movie,The Woman in Black 2: Angel of Death,0,\N,98,"Drama,Horror,Thriller",4.8,25351,0,2.2,5
654022,Świat w płomieniach,White House Down,2013,0,3,USA,"Thriller, Akcja",2013-8-23,White House Down,2013,"thriller, action",movie,White House Down,0,\N,131,"Action,Drama,Thriller",6.4,196578,0,-3.4000000000000004,6
655761,Pięćdziesiąt twarzy Greya,Fifty Shades of Grey,2015,0,2,USA,Melodramat,2015-3-31,Fifty Shades of Grey,2015,melodramat,movie,Fifty Shades of Grey,0,\N,125,"Drama,Romance,Thriller",4.1,284912,0,-2.0999999999999996,4
655799,Porachunki,The Family,2013,0,6,"Francja, USA",Komedia kryminalna,2019-7-14,The Family,2013,komedia kryminalna,movie,The Family,0,\N,111,"Comedy,Crime,Thriller",6.3,104748,0,-0.2999999999999998,6
656595,Przeznaczenie,Predestination,2014,0,7,Australia,"Thriller, Sci-Fi",2015-9-9,Predestination,2014,"thriller, sci-fi",movie,Predestination,0,\N,97,"Action,Drama,Mystery",7.5,232768,0,-0.5,8
657525,Wielki Mur,The Great Wall,2016,0,3,"Australia, Chiny, Hongkong, Kanada, USA","Fantasy, Przygodowy",2018-8-16,The Great Wall,2016,"fantasy, przygodowy",movie,The Great Wall,0,\N,103,"Action,Adventure,Fantasy",5.9,116428,0,-2.9000000000000004,6
657859,Witaj w klubie,Dallas Buyers Club,2013,0,6,USA,"Biograficzny, Dramat",2015-5-14,Dallas Buyers Club,2013,"biographic, drama",movie,Dallas Buyers Club,0,\N,117,"Biography,Drama",8.0,412395,0,-2.0,8
658317,Wielkie piękno,La grande bellezza,2013,0,9,"Francja, Włochy","Dramat, Komedia",2018-8-3,La grande bellezza,2013,"drama, comedy",movie,The Great Beauty,0,\N,141,Drama,7.8,74477,0,1.2000000000000002,8
659015,Królowie lata,The Kings of Summer,2013,0,6,USA,"Dramat, Komedia",2014-9-16,The Kings of Summer,2013,"drama, comedy",movie,The Kings of Summer,0,\N,95,"Adventure,Comedy,Drama",7.1,74510,0,-1.0999999999999996,7
659237,Gorący towar,The Heat,2013,0,7,USA,Komedia kryminalna,2013-9-8,The Heat,2013,komedia kryminalna,movie,The Heat,0,\N,117,"Action,Comedy,Crime",6.6,156118,0,0.40000000000000036,7
6613,Przystojniak,Johnny Handsome,1989,0,7,USA,"Dramat, Kryminał, Thriller",2019-2-22,Johnny Handsome,1989,"drama, crime, thriller",movie,Johnny Handsome,0,\N,94,"Crime,Drama,Thriller",6.2,8390,0,0.7999999999999998,6
662242,Hobbit: Bitwa Pięciu Armii,The Hobbit: The Battle of the Five Armies,2014,0,7,"Nowa Zelandia, USA","Fantasy, Przygodowy",2015-1-19,The Hobbit: The Battle of the Five Armies,2014,"fantasy, przygodowy",movie,The Hobbit: The Battle of the Five Armies,0,\N,144,"Adventure,Fantasy",7.4,449019,0,-0.40000000000000036,7
664609,Pingwiny z Madagaskaru,Penguins of Madagascar,2014,0,8,USA,"Animacja, Familijny, Komedia, Przygodowy",2015-3-13,Penguins of Madagascar,2014,"animacja, familijny, comedy, przygodowy",movie,Penguins of Madagascar,0,\N,92,"Adventure,Animation,Comedy",6.7,74344,0,1.2999999999999998,7
665400,Obcy: Przymierze,Alien: Covenant,2017,0,5,"USA, Wielka Brytania","Horror, Sci-Fi",2017-5-17,Alien: Covenant,2017,"horror, sci-fi",movie,Alien: Covenant,0,\N,122,"Horror,Sci-Fi,Thriller",6.4,235665,0,-1.4000000000000004,6
666828,Wenus w futrze,La Vénus à la fourrure,2013,0,7,"Francja, Polska","Dramat, Komedia",2014-9-16,La Vénus à la fourrure,2013,"drama, comedy",movie,Venus in Fur,0,\N,96,Drama,7.2,16497,0,-0.20000000000000018,7
667242,Zanim zasnę,Before I Go to Sleep,2014,0,7,"Francja, Szwecja, USA, Wielka Brytania","Dramat, Thriller",2014-10-8,Before I Go to Sleep,2014,"drama, thriller",movie,Before I Go to Sleep,0,\N,92,"Drama,Horror,Mystery",6.3,66635,0,0.7000000000000002,6
667468,System,Child 44,2015,0,7,"Czechy, Rosja, USA, Wielka Brytania, Rumunia","Dramat, Thriller",2015-4-29,Child 44,2015,"drama, thriller",movie,Child 44,0,\N,137,"Crime,Drama,History",6.5,61441,0,0.5,6
671,Leon zawodowiec,Léon,1994,0,8,Francja,"Dramat, Kryminał",2011-7-5,Léon,1994,"drama, crime",movie,Léon: The Professional,0,\N,110,"Action,Crime,Drama",8.5,960533,0,-0.5,8
671051,Gwiezdne wojny: Przebudzenie Mocy,Star Wars: Episode VII - The Force Awakens,2015,0,5,USA,"Przygodowy, Sci-Fi",2017-12-19,Star Wars: Episode VII - The Force Awakens,2015,"przygodowy, sci-fi",movie,Star Wars: Episode VII - The Force Awakens,0,\N,138,"Action,Adventure,Sci-Fi",7.9,807366,0,-2.9000000000000004,8
671644,Fistaszki - wersja kinowa,The Peanuts Movie,2015,0,7,USA,"Animacja, Komedia, Przygodowy",2016-1-6,The Peanuts Movie,2015,"animacja, comedy, przygodowy",movie,The Peanuts Movie,0,\N,88,"Adventure,Animation,Comedy",7.1,40055,0,-0.09999999999999964,7
671888,Mapy gwiazd,Maps to the Stars,2014,0,7,"Francja, Kanada, Niemcy, USA",Dramat,2015-5-15,Maps to the Stars,2014,drama,movie,Maps to the Stars,0,\N,111,"Comedy,Drama",6.2,35823,0,0.7999999999999998,6
6721,Kevin sam w domu,Home Alone,1990,0,5,USA,"Familijny, Komedia",2010-6-1,Home Alone,1990,"familijny, comedy",movie,Home Alone,0,\N,103,"Comedy,Family",7.6,425864,0,-2.5999999999999996,8
674146,Mumia,The Mummy,2017,0,3,"Chiny, Japonia, USA","Fantasy, Przygodowy",2018-3-24,The Mummy,2017,"fantasy, przygodowy",movie,The Mummy,0,\N,110,"Action,Adventure,Fantasy",5.4,161455,0,-2.4000000000000004,5
674704,Paradoks Cloverfield,The Cloverfield Paradox,2018,0,5,USA,Sci-Fi,2018-4-6,The Cloverfield Paradox,2018,sci-fi,movie,The Cloverfield Paradox,0,\N,102,"Drama,Horror,Mystery",5.5,87400,0,-0.5,6
676364,Babadook,The Babadook,2014,0,6,"Australia, Kanada",Horror,2014-12-8,The Babadook,2014,horror,movie,The Babadook,0,\N,94,"Drama,Horror",6.8,180179,0,-0.7999999999999998,7
