,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,movieId,tmdbId,link,ml_title,ml_genres,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt2431286,movie,Philomena,Philomena,0,2013,\N,98,"Biography,Comedy,Drama",7.6,90263,106438,205220,https://www.imdb.com/title/tt2431286/,2431286,205220,668214,Tajemnica Filomeny,Philomena,2013,0,7,"Francja, USA, Wielka Brytania",Dramat,2014-3-17,2014,3.5,drama,0,-0.5999999999999996,8
tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Thriller",6.0,169514,120635,260346,https://www.imdb.com/title/tt2446042/,2446042,260346,670003,Uprowadzona 3,Taken 3,2014,0,2,Francja,Sensacyjny,2015-2-2,2015,1.0,sensacyjny,0,-4.0,6
tt2503944,movie,Burnt,Burnt,0,2015,\N,101,"Comedy,Drama",6.6,99254,142536,295964,https://www.imdb.com/title/tt2503944/,2503944,295964,695281,Ugotowany,Burnt,2015,0,3,USA,"Dramat, Komedia",2016-3-4,2016,1.5,"drama, comedy",0,-3.5999999999999996,7
tt2515034,movie,The Gunman,The Gunman,0,2015,\N,115,"Action,Crime,Drama",5.8,37150,130578,266396,https://www.imdb.com/title/tt2515034/,2515034,266396,680737,Gunman: Odkupienie,The Gunman,2015,0,4,"Francja, Hiszpania, USA, Wielka Brytania","Thriller, Akcja",2015-7-5,2015,2.0,"thriller, action",0,-1.7999999999999998,6
tt2543164,movie,Arrival,Arrival,0,2016,\N,116,"Drama,Mystery,Sci-Fi",7.9,540563,164179,329865,https://www.imdb.com/title/tt2543164/,2543164,329865,712896,Nowy początek,Arrival,2016,0,7,USA,"Thriller, Sci-Fi",2016-11-17,2016,3.5,"thriller, sci-fi",0,-0.9000000000000004,8
tt2580382,movie,The Survivalist,The Survivalist,0,2015,\N,104,"Drama,Sci-Fi,Thriller",6.4,14807,151695,329004,https://www.imdb.com/title/tt2580382/,2580382,329004,723068,Surwiwalista,The Survivalist,2015,0,5,Wielka Brytania,Thriller,2017-9-24,2017,2.5,thriller,0,-1.4000000000000004,6
tt2582782,movie,Hell or High Water,Hell or High Water,0,2016,\N,102,"Action,Crime,Drama",7.6,184421,161582,338766,https://www.imdb.com/title/tt2582782/,2582782,338766,741821,Aż do piekła,Hell or High Water,2016,0,8,USA,"Dramat, Kryminał",2016-12-28,2016,4.0,"drama, crime",0,0.40000000000000036,8
tt2625810,movie,Into the Forest,Into the Forest,0,2015,\N,101,"Drama,Sci-Fi,Thriller",5.8,17191,142424,334538,https://www.imdb.com/title/tt2625810/,2625810,334538,721794,Głusza,Into the Forest,2015,0,3,Kanada,Dramat,2017-4-18,2017,1.5,drama,0,-2.8,6
tt2704998,movie,Game Night,Game Night,0,2018,\N,100,"Action,Comedy,Crime",6.9,177249,183611,445571,https://www.imdb.com/title/tt2704998/,2704998,445571,757913,Wieczór gier,Game Night,2018,0,5,USA,Komedia,2018-6-7,2018,2.5,comedy,0,-1.9000000000000004,7
tt2713180,movie,Fury,Fury,0,2014,\N,134,"Action,Drama,War",7.6,394641,115210,228150,https://www.imdb.com/title/tt2713180/,2713180,228150,683180,Furia,Fury,2014,0,6,"Chiny, USA, Wielka Brytania","Dramat, Wojenny",2014-11-10,2014,3.0,"drama, war",0,-1.5999999999999996,8
tt2737050,movie,"Two Days, One Night","Deux jours, une nuit",0,2014,\N,95,Drama,7.3,42184,113705,221902,https://www.imdb.com/title/tt2737050/,2737050,221902,682082,"Dwa dni, jedna noc","Deux jours, une nuit",2014,0,7,"Belgia, Francja, Włochy",Dramat,2015-6-23,2015,3.5,drama,0,-0.2999999999999998,7
tt2788710,movie,The Interview,The Interview,0,2014,\N,112,"Action,Adventure,Comedy",6.5,291965,119141,228967,https://www.imdb.com/title/tt2788710/,2788710,228967,686651,Wywiad ze słońcem narodu,The Interview,2014,0,3,USA,"Komedia, Akcja",2014-12-30,2014,1.5,"comedy, action",0,-3.5,6
tt2798920,movie,Annihilation,Annihilation,0,2018,\N,115,"Adventure,Drama,Horror",6.9,247266,182715,300668,https://www.imdb.com/title/tt2798920/,2798920,300668,730844,Anihilacja,Annihilation,2018,0,4,"USA, Wielka Brytania","Thriller, Sci-Fi",2018-3-12,2018,2.0,"thriller, sci-fi",0,-2.9000000000000004,7
tt2820852,movie,Furious 7,Furious Seven,0,2015,\N,137,"Action,Adventure,Thriller",7.2,342876,130634,168259,https://www.imdb.com/title/tt2820852/,2820852,168259,678251,Szybcy i wściekli 7,Furious Seven,2015,0,6,"Japonia, USA",Akcja,2015-7-26,2015,3.0,action,0,-1.2000000000000002,7
tt2854926,movie,Tag,Tag,0,2018,\N,100,Comedy,6.5,95542,188797,455980,https://www.imdb.com/title/tt2854926/,2854926,455980,791088,Berek,Tag,2018,0,6,USA,Komedia,2018-10-22,2018,3.0,comedy,0,-0.5,6
tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014,\N,93,"Horror,Mystery,Thriller",6.2,69732,113780,256274,https://www.imdb.com/title/tt2870612/,2870612,256274,608456,"Jako w piekle, tak i na Ziemi","As Above, So Below",2014,0,6,USA,Horror,2014-11-29,2014,3.0,horror,0,-0.20000000000000018,6
tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,\N,97,"Comedy,Romance",6.6,60560,113225,229297,https://www.imdb.com/title/tt2870756/,2870756,229297,691927,Magia w blasku księżyca,Magic in the Moonlight,2014,0,5,USA,Komedia,2015-1-4,2015,2.5,comedy,0,-1.5999999999999996,7
tt2884206,movie,I Origins,I Origins,0,2014,\N,106,"Drama,Romance,Sci-Fi",7.4,107801,112804,244267,https://www.imdb.com/title/tt2884206/,2884206,244267,688373,Początek,I Origins,2014,0,3,USA,"Dramat, Sci-Fi",2018-8-31,2018,1.5,"drama, sci-fi",0,-4.4,7
tt2910904,movie,The Dressmaker,The Dressmaker,0,2015,\N,119,"Comedy,Drama",7.1,48733,145150,298382,https://www.imdb.com/title/tt2910904/,2910904,298382,702785,Projektantka,The Dressmaker,2015,0,5,Australia,"Dramat, Komedia",2016-4-12,2016,2.5,"drama, comedy",0,-2.0999999999999996,7
tt2975590,movie,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,0,2016,\N,151,"Action,Adventure,Sci-Fi",6.5,592339,136864,209112,https://www.imdb.com/title/tt2975590/,2975590,209112,687215,Batman v Superman: Świt sprawiedliwości,Batman v Superman: Dawn of Justice,2016,0,6,USA,"Akcja, Sci-Fi",2016-4-11,2016,3.0,"action, sci-fi",0,-0.5,6
tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,\N,123,"Biography,Drama,Romance",7.7,372083,117176,266856,https://www.imdb.com/title/tt2980516/,2980516,266856,691862,Teoria wszystkiego,The Theory of Everything,2014,0,5,Wielka Brytania,"Biograficzny, Dramat",2015-2-9,2015,2.5,"biographic, drama",0,-2.7,8
tt3011894,movie,Wild Tales,Relatos salvajes,0,2014,\N,122,"Comedy,Drama,Thriller",8.1,157951,116897,265195,https://www.imdb.com/title/tt3011894/,3011894,265195,689545,Dzikie historie,Relatos salvajes,2014,0,7,"Argentyna, Hiszpania",Czarna komedia,2015-7-8,2015,3.5,czarna komedia,0,-1.0999999999999996,8
tt3065204,movie,The Conjuring 2,The Conjuring 2,0,2016,\N,134,"Horror,Mystery,Thriller",7.3,206176,159858,259693,https://www.imdb.com/title/tt3065204/,3065204,259693,704946,Obecność 2,The Conjuring 2,2016,0,6,USA,Horror,2016-6-29,2016,3.0,horror,0,-1.2999999999999998,7
tt3076658,movie,Creed,Creed,0,2015,\N,133,"Drama,Sport",7.6,232596,146656,312221,https://www.imdb.com/title/tt3076658/,3076658,312221,694246,Creed: Narodziny legendy,Creed,2015,0,7,USA,"Dramat, Sportowy",2016-1-12,2016,3.5,"drama, sportowy",0,-0.5999999999999996,8
tt3077214,movie,Suffragette,Suffragette,0,2015,\N,106,"Biography,Drama,History",6.9,35357,141422,245168,https://www.imdb.com/title/tt3077214/,3077214,245168,695003,Sufrażystka,Suffragette,2015,0,4,Wielka Brytania,Dramat,2016-3-14,2016,2.0,drama,0,-2.9000000000000004,7
tt3079380,movie,Spy,Spy,0,2015,\N,120,"Action,Comedy,Crime",7.0,218615,134368,238713,https://www.imdb.com/title/tt3079380/,3079380,238713,702809,Agentka,Spy,2015,0,6,USA,"Komedia, Akcja",2015-10-5,2015,3.0,"comedy, action",0,-1.0,7
tt3110958,movie,Now You See Me 2,Now You See Me 2,0,2016,\N,129,"Action,Adventure,Comedy",6.5,226073,159093,291805,https://www.imdb.com/title/tt3110958/,3110958,291805,696433,Iluzja 2,Now You See Me 2,2016,0,6,"Francja, USA","Kryminał, Thriller",2016-8-22,2016,3.0,"crime, thriller",0,-0.5,6
tt3128900,movie,Miss Meadows,Miss Meadows,0,2014,\N,88,"Drama,Thriller",5.7,6778,117107,261037,https://www.imdb.com/title/tt3128900/,3128900,261037,636202,Panna Meadows,Miss Meadows,2014,0,7,USA,Dramat,2014-12-7,2014,3.5,drama,0,1.2999999999999998,6
tt3170832,movie,Room,Room,0,2015,\N,118,"Drama,Thriller",8.1,332350,140174,264644,https://www.imdb.com/title/tt3170832/,3170832,264644,731541,Pokój,Room,2015,0,7,"Irlandia, Kanada, USA, Wielka Brytania",Dramat,2016-5-4,2016,3.5,drama,0,-1.0999999999999996,8
tt3181822,movie,The Boy Next Door,The Boy Next Door,0,2015,\N,91,"Horror,Thriller",4.7,35788,128592,241251,https://www.imdb.com/title/tt3181822/,3181822,241251,700906,Chłopak z sąsiedztwa,The Boy Next Door,2015,0,3,USA,Thriller,2015-5-12,2015,1.5,thriller,0,-1.7000000000000002,5
tt3300542,movie,London Has Fallen,London Has Fallen,0,2016,\N,99,"Action,Thriller",5.9,133516,152079,267860,https://www.imdb.com/title/tt3300542/,3300542,267860,695696,Londyn w ogniu,London Has Fallen,2016,0,5,"USA, Wielka Brytania, Bułgaria","Thriller, Akcja",2016-3-18,2016,2.5,"thriller, action",0,-0.9000000000000004,6
tt3312830,movie,Youth,Youth,0,2015,\N,124,"Comedy,Drama,Music",7.3,66531,134214,310593,https://www.imdb.com/title/tt3312830/,3312830,310593,706142,Młodość,Youth,2015,0,6,"Francja, Szwajcaria, Wielka Brytania, Włochy",Dramat,2015-11-3,2015,3.0,drama,0,-1.2999999999999998,7
tt3315342,movie,Logan,Logan,0,2017,\N,137,"Action,Drama,Sci-Fi",8.1,590835,168252,263115,https://www.imdb.com/title/tt3315342/,3315342,263115,713552,Logan: Wolverine,Logan,2017,0,6,"Australia, Kanada, USA","Dramat, Akcja, Sci-Fi",2017-3-25,2017,3.0,"drama, action, sci-fi",0,-2.0999999999999996,8
tt3316960,movie,Still Alice,Still Alice,0,2014,\N,101,Drama,7.5,120135,117881,284293,https://www.imdb.com/title/tt3316960/,3316960,284293,702277,Motyl Still Alice,Still Alice,2014,0,8,"Francja, USA",Dramat,2015-1-2,2015,4.0,drama,0,0.5,8
tt3402236,movie,Murder on the Orient Express,Murder on the Orient Express,0,2017,\N,114,"Crime,Drama,Mystery",6.5,188380,177763,392044,https://www.imdb.com/title/tt3402236/,3402236,392044,746114,Morderstwo w Orient Expressie,Murder on the Orient Express,2017,0,3,"Francja, Kanada, Nowa Zelandia, USA, Wielka Brytania, Malta",Kryminał,2018-5-8,2018,1.5,crime,0,-3.5,6
tt3416742,movie,What We Do in the Shadows,What We Do in the Shadows,0,2014,\N,86,"Comedy,Horror",7.7,134380,115122,246741,https://www.imdb.com/title/tt3416742/,3416742,246741,707286,Co robimy w ukryciu,What We Do in the Shadows,2014,0,7,"Nowa Zelandia, USA","Horror, Komedia, Dokumentalizowany",2015-8-14,2015,3.5,"horror, comedy, dokumentalizowany",0,-0.7000000000000002,8
tt3450958,movie,War for the Planet of the Apes,War for the Planet of the Apes,0,2017,\N,140,"Action,Adventure,Drama",7.4,210750,173145,281338,https://www.imdb.com/title/tt3450958/,3450958,281338,700190,Wojna o planetę małp,War for the Planet of the Apes,2017,0,5,"Kanada, Nowa Zelandia, USA","Dramat, Akcja, Sci-Fi",2017-8-11,2017,2.5,"drama, action, sci-fi",0,-2.4000000000000004,7
tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015,\N,168,"Crime,Drama,Mystery",7.8,468028,128360,273248,https://www.imdb.com/title/tt3460252/,3460252,273248,714192,Nienawistna ósemka,The Hateful Eight,2015,0,8,USA,Western,2015-12-29,2015,4.0,western,0,0.20000000000000018,8
tt3464902,movie,The Lobster,The Lobster,0,2015,\N,119,"Comedy,Drama,Romance",7.1,193305,133771,254320,https://www.imdb.com/title/tt3464902/,3464902,254320,702950,Lobster,The Lobster,2015,0,9,"Francja, Grecja, Holandia, Irlandia, Wielka Brytania",Thriller,2016-1-1,2016,4.5,thriller,0,1.9000000000000004,7
tt3532216,movie,American Made,American Made,0,2017,\N,115,"Action,Biography,Comedy",7.1,141991,176751,337170,https://www.imdb.com/title/tt3532216/,3532216,337170,736421,Barry Seal: Król przemytu,American Made,2017,0,7,USA,"Dramat, Polityczny",2017-10-2,2017,3.5,"drama, polityczny",0,-0.09999999999999964,7
tt3567288,movie,The Visit,The Visit,0,2015,\N,94,"Horror,Mystery,Thriller",6.2,105838,140523,298312,https://www.imdb.com/title/tt3567288/,3567288,298312,712145,Wizyta,The Visit,2015,0,6,USA,Horror,2015-12-21,2015,3.0,horror,0,-0.20000000000000018,6
tt3606756,movie,Incredibles 2,Incredibles 2,0,2018,\N,118,"Action,Adventure,Animation",7.7,221479,187541,260513,https://www.imdb.com/title/tt3606756/,3606756,260513,740144,Iniemamocni 2,Incredibles 2,2018,0,7,USA,"Animacja, Przygodowy",2019-4-5,2019,3.5,"animacja, przygodowy",0,-0.7000000000000002,8
tt3606888,movie,A Street Cat Named Bob,A Street Cat Named Bob,0,2016,\N,103,"Biography,Comedy,Drama",7.4,24372,167732,404378,https://www.imdb.com/title/tt3606888/,3606888,404378,760045,Kot Bob i ja,A Street Cat Named Bob,2016,0,6,Wielka Brytania,"Biograficzny, Dramat, Komedia",2019-3-25,2019,3.0,"biographic, drama, comedy",0,-1.4000000000000004,7
tt3659388,movie,The Martian,The Martian,0,2015,\N,144,"Adventure,Drama,Sci-Fi",8.0,705819,134130,286217,https://www.imdb.com/title/tt3659388/,3659388,286217,715533,Marsjanin,The Martian,2015,0,8,"USA, Wielka Brytania",Sci-Fi,2015-10-7,2015,4.0,sci-fi,0,0.0,8
tt3682448,movie,Bridge of Spies,Bridge of Spies,0,2015,\N,142,"Drama,History,Thriller",7.6,270019,143385,296098,https://www.imdb.com/title/tt3682448/,3682448,296098,728144,Most szpiegów,Bridge of Spies,2015,0,7,"Indie, Niemcy, USA","Dramat, Thriller",2015-12-15,2015,3.5,"drama, thriller",0,-0.5999999999999996,8
tt3778644,movie,Solo: A Star Wars Story,Solo: A Star Wars Story,0,2018,\N,135,"Action,Adventure,Sci-Fi",6.9,249965,187595,348350,https://www.imdb.com/title/tt3778644/,3778644,348350,714149,Han Solo: Gwiezdne wojny - historie,Solo: A Star Wars Story,2018,0,4,USA,"Przygodowy, Sci-Fi",2019-3-22,2019,2.0,"przygodowy, sci-fi",0,-2.9000000000000004,7
tt3896198,movie,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,0,2017,\N,136,"Action,Adventure,Comedy",7.6,515569,122918,283995,https://www.imdb.com/title/tt3896198/,3896198,283995,722146,Strażnicy Galaktyki vol. 2,Guardians of the Galaxy Vol. 2,2017,0,5,USA,"Akcja, Sci-Fi",2017-9-6,2017,2.5,"action, sci-fi",0,-2.5999999999999996,8
tt3963816,movie,Marauders,Marauders,0,2016,\N,107,"Action,Crime,Thriller",5.5,17557,160684,359412,https://www.imdb.com/title/tt3963816/,3963816,359412,754021,Maruderzy,Marauders,2016,0,7,"Kanada, USA",Akcja,2016-11-15,2016,3.5,action,0,1.5,6
tt4160708,movie,Don't Breathe,Don't Breathe,0,2016,\N,88,"Crime,Horror,Thriller",7.1,197521,161634,300669,https://www.imdb.com/title/tt4160708/,4160708,300669,727968,Nie oddychaj,Don't Breathe,2016,0,3,USA,Thriller,2017-7-21,2017,1.5,thriller,0,-4.1,7
tt4178092,movie,The Gift,The Gift,0,2015,\N,108,"Drama,Mystery,Thriller",7.0,127268,140247,328425,https://www.imdb.com/title/tt4178092/,4178092,328425,736033,Dar,The Gift,2015,0,7,"Australia, Chiny, USA",Thriller,2015-11-1,2015,3.5,thriller,0,0.0,7
tt4209788,movie,Molly's Game,Molly's Game,0,2017,\N,140,"Biography,Crime,Drama",7.4,114333,180045,396371,https://www.imdb.com/title/tt4209788/,4209788,396371,774747,Gra o wszystko,Molly's Game,2017,0,5,USA,"Biograficzny, Dramat",2018-7-28,2018,2.5,"biographic, drama",0,-2.4000000000000004,7
tt4276820,movie,The Founder,The Founder,0,2016,\N,115,"Biography,Drama,History",7.2,104597,166946,310307,https://www.imdb.com/title/tt4276820/,4276820,310307,745754,McImperium,The Founder,2016,0,6,USA,"Biograficzny, Dramat",2017-6-25,2017,3.0,"biographic, drama",0,-1.2000000000000002,7
tt4481414,movie,Gifted,Gifted,0,2017,\N,101,Drama,7.6,87867,170697,400928,https://www.imdb.com/title/tt4481414/,4481414,400928,756152,Obdarowani,Gifted,2017,0,6,USA,Dramat,2017-9-2,2017,3.0,drama,0,-1.5999999999999996,8
tt4540710,movie,Miss Sloane,Miss Sloane,0,2016,\N,132,"Drama,Thriller",7.5,56270,166568,376290,https://www.imdb.com/title/tt4540710/,4540710,376290,762881,Sama przeciw wszystkim,Miss Sloane,2016,0,8,"Francja, USA",Dramat,2017-6-9,2017,4.0,drama,0,0.5,8
tt4550098,movie,Nocturnal Animals,Nocturnal Animals,0,2016,\N,116,"Drama,Thriller",7.5,215362,149334,340666,https://www.imdb.com/title/tt4550098/,4550098,340666,744969,Zwierzęta nocy,Nocturnal Animals,2016,0,7,USA,Thriller,2016-11-24,2016,3.5,thriller,0,-0.5,8
tt4633690,movie,Shot Caller,Shot Caller,0,2017,\N,121,"Crime,Drama,Thriller",7.3,63161,175585,339692,https://www.imdb.com/title/tt4633690/,4633690,339692,742795,Skazany,Shot Caller,2017,0,7,USA,"Dramat, Thriller",2018-3-28,2018,3.5,"drama, thriller",0,-0.2999999999999998,7
tt4649466,movie,Kingsman: The Golden Circle,Kingsman: The Golden Circle,0,2017,\N,141,"Action,Adventure,Comedy",6.7,245215,176101,343668,https://www.imdb.com/title/tt4649466/,4649466,343668,743496,Kingsman: Złoty Krąg,Kingsman: The Golden Circle,2017,0,6,"USA, Wielka Brytania","Akcja, Komedia kryminalna",2017-10-1,2017,3.0,"action, komedia kryminalna",0,-0.7000000000000002,7
tt4695012,movie,It Comes At Night,It Comes at Night,0,2017,\N,91,"Horror,Mystery",6.2,73869,170945,418078,https://www.imdb.com/title/tt4695012/,4695012,418078,779305,To przychodzi po zmroku,It Comes at Night,2017,0,7,USA,Horror,2018-10-21,2018,3.5,horror,0,0.7999999999999998,6
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,0,2018,\N,128,"Action,Adventure,Sci-Fi",6.2,235336,187031,351286,https://www.imdb.com/title/tt4881806/,4881806,351286,758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,5,USA,"Przygodowy, Sci-Fi",2018-6-10,2018,2.5,"przygodowy, sci-fi",0,-1.2000000000000002,6
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama",8.2,372280,177593,359940,https://www.imdb.com/title/tt5027774/,5027774,359940,767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-12,2018,4.0,"drama, comedy, crime",0,-0.1999999999999993,8
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",7.7,434055,168250,419430,https://www.imdb.com/title/tt5052448/,5052448,419430,750704,Uciekaj!,Get Out,2017,0,7,USA,Horror,2017-5-9,2017,3.5,horror,0,-0.7000000000000002,8
tt5095030,movie,Ant-Man and the Wasp,Ant-Man and the Wasp,0,2018,\N,118,"Action,Adventure,Comedy",7.1,270328,188301,363088,https://www.imdb.com/title/tt5095030/,5095030,363088,755620,Ant-Man i Osa,Ant-Man and the Wasp,2018,0,5,"USA, Wielka Brytania","Akcja, Sci-Fi",2018-10-11,2018,2.5,"action, sci-fi",0,-2.0999999999999996,7
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,"Drama,Horror,Mystery",6.6,170067,176419,381283,https://www.imdb.com/title/tt5109784/,5109784,381283,760272,mother!,Mother!,2017,0,7,USA,Horror,2018-9-24,2018,3.5,horror,0,0.40000000000000036,7
tt5362988,movie,Wind River,Wind River,0,2017,\N,107,"Crime,Drama,Mystery",7.7,180440,175569,395834,https://www.imdb.com/title/tt5362988/,5362988,395834,763812,Wind River. Na przeklętej ziemi,Wind River,2017,0,6,"Kanada, USA, Wielka Brytania",Thriller,2017-12-21,2017,3.0,thriller,0,-1.7000000000000002,8
tt5580036,movie,"I, Tonya","I, Tonya",0,2017,\N,119,"Biography,Comedy,Drama",7.5,153974,178061,389015,https://www.imdb.com/title/tt5580036/,5580036,389015,788923,"Jestem najlepsza. Ja, Tonya","I, Tonya",2017,0,8,USA,"Biograficzny, Dramat, Sportowy",2018-3-10,2018,4.0,"biographic, drama, sportowy",0,0.5,8
tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Adventure,Drama,Fantasy",7.3,330412,180031,399055,https://www.imdb.com/title/tt5580390/,5580390,399055,775970,Kształt wody,The Shape of Water,2017,0,3,USA,Fantasy,2018-3-26,2018,1.5,fantasy,0,-4.3,7
tt5592248,movie,The Beguiled,The Beguiled,0,2017,\N,93,"Drama,Thriller",6.3,46111,171759,399019,https://www.imdb.com/title/tt5592248/,5592248,399019,769844,Na pokuszenie,The Beguiled,2017,0,4,USA,Dramat,2017-11-14,2017,2.0,drama,0,-2.3,6
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,338106,185029,447332,https://www.imdb.com/title/tt6644200/,6644200,447332,795912,Ciche miejsce,A Quiet Place,2018,0,7,USA,"Horror, Sci-Fi",2018-5-17,2018,3.5,"horror, sci-fi",0,-0.5,8
tt7349662,movie,BlacKkKlansman,BlacKkKlansman,0,2018,\N,135,"Biography,Crime,Drama",7.5,172052,189713,487558,https://www.imdb.com/title/tt7349662/,7349662,487558,807561,Czarne bractwo. BlacKkKlansman,BlacKkKlansman,2018,0,5,USA,"Biograficzny, Dramat, Kryminał",2019-2-10,2019,2.5,"biographic, drama, crime",0,-2.5,8
