ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
95747,Mad Max: Na drodze gniewu,Mad Max: Fury Road,2015,1,9,"Australia, USA","Sensacyjny, Sci-Fi",2015-5-28,4.5,Mad Max: Fury Road,2015,"sensacyjny, sci-fi"
684940,Czworo do pary,The One I Love,2014,0,8,USA,"Dramat, Komedia rom.",2015-5-27,4.0,The One I Love,2014,"drama, komedia rom."
649608,Snowpiercer: Arka przyszłości,Snowpiercer,2013,0,8,"Czechy, Francja, USA, Korea Południowa","Thriller, Akcja, Sci-Fi",2015-5-26,4.0,Snowpiercer,2013,"thriller, action, sci-fi"
107563,Robot Jox 1: Bezlitośni mordercy,Robot Jox,1989,0,7,USA,"Akcja, Sci-Fi",2015-5-18,3.5,Robot Jox,1989,"action, sci-fi"
630041,Automata,Autómata,2014,0,7,"Hiszpania, Kanada, USA, Bułgaria","Thriller, Sci-Fi",2015-5-18,3.5,Autómata,2014,"thriller, sci-fi"
671888,Mapy gwiazd,Maps to the Stars,2014,0,7,"Francja, Kanada, Niemcy, USA",Dramat,2015-5-15,3.5,Maps to the Stars,2014,drama
657859,Witaj w klubie,Dallas Buyers Club,2013,0,6,USA,"Biograficzny, Dramat",2015-5-14,3.0,Dallas Buyers Club,2013,"biographic, drama"
692649,Sygnał,The Signal,2014,0,6,USA,"Thriller, Sci-Fi",2015-5-11,3.0,The Signal,2014,"thriller, sci-fi"
197,Wielkie nadzieje,Great Expectations,1998,0,5,USA,Melodramat,2015-5-4,2.5,Great Expectations,1998,melodramat
216784,Kobieta w błękitnej wodzie,Lady in the Water,2006,0,3,USA,"Dramat, Fantasy",2015-5-4,1.5,Lady in the Water,2006,"drama, fantasy"
200209,Nostalgia anioła,The Lovely Bones,2009,0,4,"Nowa Zelandia, USA, Wielka Brytania","Dramat, Fantasy",2015-5-4,2.0,The Lovely Bones,2009,"drama, fantasy"
8579,"Patrzę na ciebie, Marysiu",,1999,0,4,Polska,"Dramat, Psychologiczny",2015-5-4,2.0,,1999,"drama, psychologiczny"
31334,Scooby-Doo,,2002,0,1,"Australia, USA","Familijny, Fantasy, Komedia, Przygodowy",2015-5-4,0.5,,2002,"familijny, fantasy, comedy, przygodowy"
667468,System,Child 44,2015,0,7,"Czechy, Rosja, USA, Wielka Brytania, Rumunia","Dramat, Thriller",2015-4-29,3.5,Child 44,2015,"drama, thriller"
546202,Rogi,Horns,2013,0,8,"Kanada, USA",Horror,2015-4-27,4.0,Horns,2013,horror
706448,Fanka,Elle l'adore,2014,0,6,Francja,"Dramat, Komedia",2015-4-17,3.0,Elle l'adore,2014,"drama, comedy"
820,Odwieczny wróg,Phantoms,1998,0,7,"Japonia, USA","Dramat, Horror, Sci-Fi",2015-4-14,3.5,Phantoms,1998,"drama, horror, sci-fi"
688030,Piramida,The Pyramid,2014,0,4,USA,Horror,2015-4-14,2.0,The Pyramid,2014,horror
622009,Demony,The Devil Inside,2012,0,3,USA,Horror,2015-4-14,1.5,The Devil Inside,2012,horror
714528,Coś za mną chodzi,It Follows,2014,0,8,USA,Horror,2015-4-9,4.0,It Follows,2014,horror
655761,Pięćdziesiąt twarzy Greya,Fifty Shades of Grey,2015,0,2,USA,Melodramat,2015-3-31,1.0,Fifty Shades of Grey,2015,melodramat
666647,Witching & Bitching,Las Brujas de Zugarramurdi,2013,0,8,"Francja, Hiszpania","Horror, Komedia",2015-3-31,4.0,Las Brujas de Zugarramurdi,2013,"horror, comedy"
1463,"Elvira, władczyni ciemności",Elvira: Mistress of the Dark,1988,0,6,USA,"Horror, Komedia",2015-3-29,3.0,Elvira: Mistress of the Dark,1988,"horror, comedy"
612189,Chappie,,2015,0,8,"RPA, USA","Akcja, Sci-Fi",2015-3-27,4.0,,2015,"action, sci-fi"
7194,Lokator,Le locataire,1976,0,8,Francja,"Thriller, Psychologiczny",2015-3-23,4.0,Le locataire,1976,"thriller, psychologiczny"
686651,Wywiad ze słońcem narodu,The Interview,2014,0,4,USA,"Komedia, Akcja",2015-3-22,2.0,The Interview,2014,"comedy, action"
567936,Słowo na M,What If,2013,0,6,"Irlandia, Kanada",Komedia rom.,2015-3-16,3.0,What If,2013,komedia rom.
664609,Pingwiny z Madagaskaru,Penguins of Madagascar,2014,0,8,USA,"Animacja, Familijny, Komedia, Przygodowy",2015-3-13,4.0,Penguins of Madagascar,2014,"animacja, familijny, comedy, przygodowy"
653414,Anioł śmierci,The Woman in Black 2: Angel of Death,2014,0,7,"Kanada, USA, Wielka Brytania","Dramat, Horror",2015-3-12,3.5,The Woman in Black 2: Angel of Death,2014,"drama, horror"
9607,Sliver,,1993,0,6,USA,"Erotyczny, Thriller",2015-2-18,3.0,,1993,"erotyczny, thriller"
34072,8 kobiet,8 femmes,2002,0,6,"Francja, Włochy","Musical, Komedia kryminalna",2015-2-18,3.0,8 femmes,2002,"musical, komedia kryminalna"
11173,Tramwaj zwany pożądaniem,A Streetcar Named Desire,1951,0,8,USA,Dramat,2015-2-16,4.0,A Streetcar Named Desire,1951,drama
648940,The Raid 2: Infiltracja,Serbuan maut 2: Berandal,2014,0,5,"USA, Indonezja",Akcja,2015-2-14,2.5,Serbuan maut 2: Berandal,2014,action
694864,Warsaw by Night,,2014,0,5,Polska,"Dramat, Komedia",2015-2-9,2.5,,2014,"drama, comedy"
647735,Hiszpanka,,2014,0,3,Polska,"Historyczny, Kryminał, Akcja",2015-1-29,1.5,,2014,"historical, crime, action"
680709,Birdman,,2014,0,9,USA,"Dramat, Komedia",2015-1-27,4.5,,2014,"drama, comedy"
662242,Hobbit: Bitwa Pięciu Armii,The Hobbit: The Battle of the Five Armies,2014,0,7,"Nowa Zelandia, USA","Fantasy, Przygodowy",2015-1-19,3.5,The Hobbit: The Battle of the Five Armies,2014,"fantasy, przygodowy"
472866,Wielkie oczy,Big Eyes,2014,0,7,USA,"Biograficzny, Dramat",2015-1-8,3.5,Big Eyes,2014,"biographic, drama"
698144,John Wick,,2014,0,6,"Chiny, USA","Thriller, Akcja",2015-1-7,3.0,,2014,"thriller, action"
698847,Whiplash,,2014,0,8,USA,"Dramat, Muzyczny",2015-1-6,4.0,,2014,"drama, muzyczny"
8727,Podejrzani,The Usual Suspects,1995,0,9,"Niemcy, USA","Kryminał, Thriller",2014-12-16,4.5,The Usual Suspects,1995,"crime, thriller"
558709,Geneza planety małp,Rise of the Planet of the Apes,2011,0,8,USA,"Dramat, Akcja, Sci-Fi",2014-12-11,4.0,Rise of the Planet of the Apes,2011,"drama, action, sci-fi"
652536,Klątwa Jessabelle,Jessabelle,2014,0,3,USA,Horror,2014-12-11,1.5,Jessabelle,2014,horror
687674,Wolny strzelec,Nightcrawler,2014,0,7,USA,"Dramat, Kryminał",2014-12-10,3.5,Nightcrawler,2014,"drama, crime"
694473,Blue Highway,,2013,0,7,USA,Komedia,2014-12-8,3.5,,2013,comedy
676364,Babadook,The Babadook,2014,0,6,"Australia, Kanada",Horror,2014-12-8,3.0,The Babadook,2014,horror
91994,Basen,Swimming Pool,2003,0,6,"Francja, Wielka Brytania","Erotyczny, Thriller, Psychologiczny",2014-12-8,3.0,Swimming Pool,2003,"erotyczny, thriller, psychologiczny"
626983,Igrzyska śmierci: Kosogłos. Część 1,The Hunger Games: Mockingjay Part 1,2014,0,6,USA,"Akcja, Sci-Fi",2014-12-4,3.0,The Hunger Games: Mockingjay Part 1,2014,"action, sci-fi"
539632,Sklep dla samobójców,Le Magasin des suicides,2012,0,8,"Belgia, Francja, Kanada","Animacja, Komedia, Musical",2014-11-26,4.0,Le Magasin des suicides,2012,"animacja, comedy, musical"
6363,Potwór,Il Mostro,1994,0,8,"Francja, Włochy",Komedia,2014-11-24,4.0,Il Mostro,1994,comedy
594357,Strażnicy Galaktyki,Guardians of the Galaxy,2014,0,5,USA,"Akcja, Sci-Fi",2014-11-24,2.5,Guardians of the Galaxy,2014,"action, sci-fi"
482800,Diabelska plansza Ouija,Ouija,2014,0,6,USA,Horror,2014-11-20,3.0,Ouija,2014,horror
114091,Mały Otik,Otesánek,2000,0,9,"Czechy, Japonia, Wielka Brytania","Dramat, Fantasy, Czarna komedia",2014-11-17,4.5,Otesánek,2000,"drama, fantasy, czarna komedia"
375629,Interstellar,,2014,0,9,"USA, Wielka Brytania",Sci-Fi,2014-11-13,4.5,,2014,sci-fi
567829,[REC] 4: Apokalipsa,[REC] 4: Apocalipsis,2014,0,7,Hiszpania,Horror,2014-11-13,3.5,[REC] 4: Apocalipsis,2014,horror
694378,Bogowie,,2014,0,6,Polska,"Biograficzny, Dramat",2014-11-12,3.0,,2014,"biographic, drama"
240046,W pogoni za szczęściem,The Pursuit of Happyness,2006,0,9,USA,"Biograficzny, Dramat obyczajowy",2014-11-9,4.5,The Pursuit of Happyness,2006,"biographic, dramat obyczajowy"
565952,Nic do oclenia,Rien à Déclarer,2010,0,7,"Belgia, Francja",Komedia,2014-11-9,3.5,Rien à Déclarer,2010,comedy
569242,Cosmopolis,,2012,0,6,"Francja, Kanada, Portugalia, Włochy","Dramat, Thriller",2014-11-7,3.0,,2012,"drama, thriller"
684356,Dracula: Historia nieznana,Dracula Untold,2014,0,6,"Japonia, USA","Fantasy, Horror",2014-10-28,3.0,Dracula Untold,2014,"fantasy, horror"
120444,Martwe ptaki,Dead Birds,2004,0,6,USA,Horror,2014-10-28,3.0,Dead Birds,2004,horror
233495,Lilo i Stich 2: Mały feler Sticha,Lilo & Stitch 2: Stitch Has a Glitch,2005,0,8,USA,"Animacja, Familijny, Komedia, Sci-Fi",2014-10-28,4.0,Lilo & Stitch 2: Stitch Has a Glitch,2005,"animacja, familijny, comedy, sci-fi"
40683,Tajemnica Aleksandry,Alexandra's Project,2003,0,7,Australia,"Dramat, Thriller",2014-10-28,3.5,Alexandra's Project,2003,"drama, thriller"
495247,The Runaways: Prawdziwa historia,The Runaways,2010,0,5,USA,"Biograficzny, Dramat, Muzyczny",2014-10-28,2.5,The Runaways,2010,"biographic, drama, muzyczny"
483333,Mroczne cienie,Dark Shadows,2012,0,3,"Australia, USA, Wielka Brytania","Fantasy, Horror, Komedia",2014-10-18,1.5,Dark Shadows,2012,"fantasy, horror, comedy"
411786,Zdarzenie,The Happening,2008,0,6,"Indie, USA","Thriller, Sci-Fi",2014-10-17,3.0,The Happening,2008,"thriller, sci-fi"
648169,Przelotni kochankowie,Los Amantes pasajeros,2013,0,6,Hiszpania,Komedia,2014-10-16,3.0,Los Amantes pasajeros,2013,comedy
603461,The Lords of Salem,,2012,0,3,"Kanada, USA, Wielka Brytania",Horror,2014-10-16,1.5,,2012,horror
695409,Zaginiona dziewczyna,Gone Girl,2014,0,8,USA,"Dramat, Thriller",2014-10-16,4.0,Gone Girl,2014,"drama, thriller"
238725,Mgła,The Mist,2007,0,8,USA,Horror,2014-10-15,4.0,The Mist,2007,horror
689545,Dzikie historie,Relatos salvajes,2014,0,10,"Argentyna, Hiszpania",Czarna komedia,2014-10-13,5.0,Relatos salvajes,2014,czarna komedia
700711,Annabelle,,2014,0,5,USA,Horror,2014-10-9,2.5,,2014,horror
667242,Zanim zasnę,Before I Go to Sleep,2014,0,7,"Francja, Szwecja, USA, Wielka Brytania","Dramat, Thriller",2014-10-8,3.5,Before I Go to Sleep,2014,"drama, thriller"
121881,Wysyp żywych trupów,Shaun of the Dead,2004,0,8,"Francja, Wielka Brytania","Horror, Komedia",2014-10-7,4.0,Shaun of the Dead,2004,"horror, comedy"
479133,To już jest koniec,The World's End,2013,0,7,"Japonia, USA, Wielka Brytania","Komedia, Akcja, Sci-Fi",2014-10-7,3.5,The World's End,2013,"comedy, action, sci-fi"
1063,Nagi instynkt,Basic Instinct,1992,0,6,"Francja, USA",Thriller,2014-10-4,3.0,Basic Instinct,1992,thriller
532513,Szepczący w ciemności,The Whisperer in Darkness,2011,0,7,USA,"Horror, Sci-Fi",2014-10-3,3.5,The Whisperer in Darkness,2011,"horror, sci-fi"
749,Oczy szeroko zamknięte,Eyes Wide Shut,1999,0,8,"USA, Wielka Brytania","Erotyczny, Thriller",2014-10-3,4.0,Eyes Wide Shut,1999,"erotyczny, thriller"
31354,Inferno,,2001,0,7,Polska,Dramat,2014-10-3,3.5,,2001,drama
398064,Córka,Daughter,2002,0,6,USA,"Horror, Krótkometrażowy",2014-10-2,3.0,Daughter,2002,"horror, short"
214272,Sin City: Damulka warta grzechu,Sin City: A Dame to Kill For,2014,0,8,USA,"Kryminał, Thriller",2014-10-1,4.0,Sin City: A Dame to Kill For,2014,"crime, thriller"
184532,Pułapka,Hard Candy,2005,0,7,USA,"Thriller, Psychologiczny",2014-9-29,3.5,Hard Candy,2005,"thriller, psychologiczny"
623013,Nie przeżyje nikt,No One Lives,2012,0,6,"USA, Wielka Brytania",Horror,2014-9-26,3.0,No One Lives,2012,horror
637019,Miasto 44,,2014,0,5,Polska,"Dramat, Wojenny",2014-9-25,2.5,,2014,"drama, war"
7992,Nadzy,Naked,1993,0,8,Wielka Brytania,Dramat,2014-9-24,4.0,Naked,1993,drama
608456,"Jako w piekle, tak i na Ziemi","As Above, So Below",2014,0,6,USA,Horror,2014-9-23,3.0,"As Above, So Below",2014,horror
32359,Czerwony smok,Red Dragon,2002,0,6,"Niemcy, USA",Thriller,2014-9-22,3.0,Red Dragon,2002,thriller
32236,Niebo,Heaven,2002,0,4,"Francja, Niemcy, USA, Wielka Brytania, Włochy","Melodramat, Thriller",2014-9-18,2.0,Heaven,2002,"melodramat, thriller"
1211,Lista Schindlera,Schindler's List,1993,0,8,USA,"Dramat, Wojenny",2014-9-16,4.0,Schindler's List,1993,"drama, war"
32595,Lilo i Stich,Lilo & Stitch,2002,0,8,USA,"Animacja, Familijny, Komedia, Sci-Fi",2014-9-16,4.0,Lilo & Stitch,2002,"animacja, familijny, comedy, sci-fi"
666828,Wenus w futrze,La Vénus à la fourrure,2013,0,7,"Francja, Polska","Dramat, Komedia",2014-9-16,3.5,La Vénus à la fourrure,2013,"drama, comedy"
32011,Kręgosłup diabła,El Espinazo del diablo,2001,0,5,"Argentyna, Hiszpania, Meksyk","Dramat, Horror",2014-9-16,2.5,El Espinazo del diablo,2001,"drama, horror"
1252,Barton Fink,,1991,0,7,"USA, Wielka Brytania","Dramat, Komedia",2014-9-16,3.5,,1991,"drama, comedy"
659015,Królowie lata,The Kings of Summer,2013,0,6,USA,"Dramat, Komedia",2014-9-16,3.0,The Kings of Summer,2013,"drama, comedy"
700753,Czy Noam Chomsky jest wysoki czy szczęśliwy?,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,2013,0,6,Francja,"Animacja, Dokumentalny",2014-9-16,3.0,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,2013,"animacja, documentary"
293878,Oszukana,Changeling,2008,0,7,USA,Dramat obyczajowy,2014-9-16,3.5,Changeling,2008,dramat obyczajowy
693468,Blue Ruin,,2013,0,5,"Francja, USA",Thriller,2014-9-16,2.5,,2013,thriller
196079,Biegając z nożyczkami,Running with Scissors,2006,0,8,USA,"Biograficzny, Dramat, Komedia",2014-9-5,4.0,Running with Scissors,2006,"biographic, drama, comedy"
548252,Jestem Bogiem,Limitless,2011,0,7,USA,"Thriller, Sci-Fi",2014-9-4,3.5,Limitless,2011,"thriller, sci-fi"
687712,Lucy,,2014,0,3,Francja,"Akcja, Sci-Fi",2014-9-4,1.5,,2014,"action, sci-fi"
485716,Całe życie z wariatami,Shrink,2009,0,8,USA,Dramat,2014-9-2,4.0,Shrink,2009,drama
166528,Przebudzenie,Awake,2007,0,6,USA,Thriller,2014-8-28,3.0,Awake,2007,thriller
747,Porachunki,"Lock, Stock and Two Smoking Barrels",1998,0,6,Wielka Brytania,Komedia kryminalna,2014-8-24,3.0,"Lock, Stock and Two Smoking Barrels",1998,komedia kryminalna
1326,Przekręt,Snatch.,2000,0,8,"USA, Wielka Brytania",Komedia kryminalna,2014-8-24,4.0,Snatch.,2000,komedia kryminalna
119007,Bękarty diabła,The Devil's Rejects,2005,0,3,"Niemcy, USA",Horror,2014-8-23,1.5,The Devil's Rejects,2005,horror
490878,Paul,,2011,0,6,"USA, Wielka Brytania","Komedia, Przygodowy, Sci-Fi",2014-8-21,3.0,,2011,"comedy, przygodowy, sci-fi"
676755,Borgman,,2013,0,5,"Belgia, Dania, Holandia",Thriller,2014-8-18,2.5,,2013,thriller
219977,Fido,,2006,0,2,Kanada,Czarna komedia,2014-8-10,1.0,,2006,czarna komedia
614296,Rabusie kontra zombie,Cockneys vs Zombies,2012,1,9,Wielka Brytania,Czarna komedia,2014-8-9,4.5,Cockneys vs Zombies,2012,czarna komedia
452824,Repo Men - Windykatorzy,Repo Men,2010,0,7,"Kanada, USA","Thriller, Akcja, Sci-Fi",2014-8-1,3.5,Repo Men,2010,"thriller, action, sci-fi"
3933,Armia ciemności,Army of Darkness,1992,0,6,USA,"Horror, Komedia",2014-8-1,3.0,Army of Darkness,1992,"horror, comedy"
592692,Przetrwanie,The Grey,2011,0,7,USA,"Dramat, Przygodowy, Thriller",2014-7-19,3.5,The Grey,2011,"drama, przygodowy, thriller"
595571,Łowca,The Hunter,2011,0,7,Australia,"Dramat, Przygodowy",2014-7-4,3.5,The Hunter,2011,"drama, przygodowy"
30709,Martwe zło,The Evil Dead,1981,0,7,USA,Horror,2014-7-4,3.5,The Evil Dead,1981,horror
184151,Koralina i tajemnicze drzwi,Coraline,2009,0,8,USA,"Animacja, Familijny, Fantasy",2014-7-4,4.0,Coraline,2009,"animacja, familijny, fantasy"
30710,Martwe zło 2,Evil Dead II,1987,0,7,USA,"Horror, Komedia",2014-7-3,3.5,Evil Dead II,1987,"horror, comedy"
30677,Jabberwocky,,1977,0,6,Wielka Brytania,"Fantasy, Komedia, Przygodowy",2014-6-24,3.0,,1977,"fantasy, comedy, przygodowy"
331014,Jak wytresować smoka,How to Train Your Dragon,2010,0,6,USA,"Animacja, Familijny, Fantasy, Przygodowy",2014-6-21,3.0,How to Train Your Dragon,2010,"animacja, familijny, fantasy, przygodowy"
577622,Na skraju jutra,Edge of Tomorrow,2014,0,8,"Kanada, USA","Akcja, Sci-Fi",2014-6-18,4.0,Edge of Tomorrow,2014,"action, sci-fi"
104359,Van Helsing,,2004,0,2,"Czechy, USA, Rumunia","Horror, Przygodowy",2014-6-12,1.0,,2004,"horror, przygodowy"
494685,Madagaskar 3,Madagascar 3: Europe's Most Wanted,2012,0,3,USA,"Animacja, Familijny, Komedia, Przygodowy",2014-6-12,1.5,Madagascar 3: Europe's Most Wanted,2012,"animacja, familijny, comedy, przygodowy"
100557,"Ladykillers, czyli zabójczy kwintet",The Ladykillers,2004,0,7,USA,Komedia kryminalna,2014-6-3,3.5,The Ladykillers,2004,komedia kryminalna
34739,O miłości i śmierci,Dellamorte Dellamore,1994,0,8,"Francja, Niemcy, Włochy","Horror, Komedia",2014-5-24,4.0,Dellamorte Dellamore,1994,"horror, comedy"
9701,W mgnieniu oka,Split Second,1992,0,7,"USA, Wielka Brytania","Horror, Sci-Fi",2014-5-24,3.5,Split Second,1992,"horror, sci-fi"
565162,Godzilla,,2014,0,4,"Japonia, USA","Akcja, Sci-Fi",2014-5-22,2.0,,2014,"action, sci-fi"
535786,Kołysanka,,2010,0,6,Polska,Czarna komedia,2014-5-16,3.0,,2010,czarna komedia
510,Batman i Robin,Batman & Robin,1997,0,1,"USA, Wielka Brytania","Fantasy, Akcja",2014-5-10,0.5,Batman & Robin,1997,"fantasy, action"
580801,Atlas chmur,Cloud Atlas,2012,0,5,"Hongkong, Niemcy, Singapur, USA","Dramat, Sci-Fi",2014-5-10,2.5,Cloud Atlas,2012,"drama, sci-fi"
4056,Ćma barowa,Barfly,1987,0,6,USA,Dramat obyczajowy,2014-5-10,3.0,Barfly,1987,dramat obyczajowy
430851,Tajne przez poufne,Burn After Reading,2008,0,8,"Francja, USA, Wielka Brytania",Komedia kryminalna,2014-5-3,4.0,Burn After Reading,2008,komedia kryminalna
348062,Sztuka płakania,Kunsten at græde i kor,2006,0,8,Dania,Dramat,2014-4-30,4.0,Kunsten at græde i kor,2006,drama
113192,Być jak Stanley Kubrick,Colour Me Kubrick: A True... ish Story,2005,0,6,"Francja, Wielka Brytania","Dramat, Komedia",2014-4-16,3.0,Colour Me Kubrick: A True... ish Story,2005,"drama, comedy"
1075,American Psycho,,2000,0,9,USA,Thriller,2014-4-14,4.5,,2000,thriller
616928,Red 2,,2013,0,6,"Francja, Kanada, USA","Komedia, Akcja",2014-4-4,3.0,,2013,"comedy, action"
30926,Brudne pieniądze,Bound,1996,0,8,USA,"Dramat, Kryminał, Thriller",2014-4-2,4.0,Bound,1996,"drama, crime, thriller"
627751,Sztanga i cash,Pain & Gain,2013,0,8,USA,"Akcja, Komedia kryminalna",2014-3-17,4.0,Pain & Gain,2013,"action, komedia kryminalna"
482808,RoboCop,,2014,0,8,USA,"Akcja, Sci-Fi",2014-2-16,4.0,,2014,"action, sci-fi"
426597,Wilk z Wall Street,The Wolf of Wall Street,2013,0,5,USA,"Biograficzny, Komedia kryminalna",2014-2-7,2.5,The Wolf of Wall Street,2013,"biographic, komedia kryminalna"
1423,Dogma,,1999,0,6,USA,"Fantasy, Komedia",2014-1-25,3.0,,1999,"fantasy, comedy"
540786,Policja zastępcza,The Other Guys,2010,0,8,USA,"Akcja, Komedia kryminalna",2014-1-24,4.0,The Other Guys,2010,"action, komedia kryminalna"
219643,Zaginiony ląd,Land of the Lost,2009,0,6,USA,"Komedia, Przygodowy, Sci-Fi",2014-1-24,3.0,Land of the Lost,2009,"comedy, przygodowy, sci-fi"
504129,Dredd,,2012,0,8,"Indie, RPA, USA, Wielka Brytania","Akcja, Sci-Fi",2014-1-23,4.0,,2012,"action, sci-fi"
596202,Maczeta zabija,Machete Kills,2013,0,3,"Rosja, USA",Akcja,2014-1-23,1.5,Machete Kills,2013,action
5772,Kosmiczna załoga,Galaxy Quest,1999,0,9,USA,"Komedia, Przygodowy, Sci-Fi",2014-1-21,4.5,Galaxy Quest,1999,"comedy, przygodowy, sci-fi"
1480,Niezniszczalny,Unbreakable,2000,0,8,USA,Thriller,2014-1-9,4.0,Unbreakable,2000,thriller
9078,Wyścig szczurów,Rat Race,2001,0,8,"Kanada, USA","Komedia, Przygodowy",2014-1-6,4.0,Rat Race,2001,"comedy, przygodowy"
618823,Pacific Rim,,2013,0,3,USA,"Akcja, Sci-Fi",2013-12-23,1.5,,2013,"action, sci-fi"
627599,Igrzyska śmierci: W pierścieniu ognia,The Hunger Games: Catching Fire,2013,0,7,USA,"Akcja, Sci-Fi",2013-12-15,3.5,The Hunger Games: Catching Fire,2013,"action, sci-fi"
624892,Pokłosie,,2012,0,8,"Holandia, Polska, Rosja, Słowacja",Thriller,2013-12-15,4.0,,2012,thriller
345957,World War Z,,2013,0,3,"USA, Malta","Horror, Akcja",2013-12-15,1.5,,2013,"horror, action"
8086,"Nic nie widziałem, nic nie słyszałem","See No Evil, Hear No Evil",1989,0,6,USA,Komedia kryminalna,2013-12-15,3.0,"See No Evil, Hear No Evil",1989,komedia kryminalna
523230,Prometeusz,Prometheus,2012,0,8,"USA, Wielka Brytania","Horror, Sci-Fi",2013-12-14,4.0,Prometheus,2012,"horror, sci-fi"
600541,Królewna Śnieżka i Łowca,Snow White and the Huntsman,2012,0,7,USA,"Fantasy, Przygodowy",2013-12-14,3.5,Snow White and the Huntsman,2012,"fantasy, przygodowy"
505004,Wasza wysokość,Your Highness,2011,0,7,USA,"Fantasy, Komedia, Przygodowy",2013-11-28,3.5,Your Highness,2011,"fantasy, comedy, przygodowy"
564230,Grawitacja,Gravity,2013,0,7,"USA, Wielka Brytania","Dramat, Sci-Fi",2013-11-21,3.5,Gravity,2013,"drama, sci-fi"
624742,7 psychopatów,Seven Psychopaths,2012,0,6,Wielka Brytania,Komedia kryminalna,2013-11-12,3.0,Seven Psychopaths,2012,komedia kryminalna
245424,Sierociniec,El Orfanato,2007,0,8,"Hiszpania, Meksyk","Dramat, Horror",2013-11-10,4.0,El Orfanato,2007,"drama, horror"
1313,Kabaret,Cabaret,1972,0,6,USA,"Dramat, Musical",2013-11-10,3.0,Cabaret,1972,"drama, musical"
967,"Ja, Irena i Ja","Me, Myself & Irene",2000,1,9,USA,Komedia,2013-11-8,4.5,"Me, Myself & Irene",2000,comedy
33510,Solaris,,2002,0,3,USA,"Dramat, Sci-Fi",2013-11-4,1.5,,2002,"drama, sci-fi"
570991,Kobieta w czerni,The Woman in Black,2012,0,8,"Kanada, Szwecja, Wielka Brytania","Dramat, Horror",2013-11-2,4.0,The Woman in Black,2012,"drama, horror"
507169,Labirynt,Prisoners,2013,0,7,USA,Thriller,2013-10-20,3.5,Prisoners,2013,thriller
1168,Pieniądze to nie wszystko,,2001,0,6,Polska,Komedia obycz.,2013-10-18,3.0,,2001,komedia obycz.
641829,Inna seksmisja,Scarlet Road,2011,0,8,Australia,Dokumentalny,2013-10-16,4.0,Scarlet Road,2011,documentary
33386,Starsza pani musi zniknąć,Duplex,2003,0,6,"Niemcy, USA",Czarna komedia,2013-10-13,3.0,Duplex,2003,czarna komedia
562509,O północy w Paryżu,Midnight in Paris,2011,0,7,"Hiszpania, USA","Fantasy, Komedia rom.",2013-10-7,3.5,Midnight in Paris,2011,"fantasy, komedia rom."
31866,Ghost in the Shell,Kōkaku Kidōtai,1995,0,6,Japonia,"Akcja, Sci-Fi, Anime",2013-10-5,3.0,Kōkaku Kidōtai,1995,"action, sci-fi, anime"
336379,Wyrok śmierci,Death Sentence,2007,0,6,USA,Sensacyjny,2013-10-5,3.0,Death Sentence,2007,sensacyjny
181219,Teksańska masakra piłą mechaniczną: Początek,The Texas Chainsaw Massacre: The Beginning,2006,0,1,USA,Horror,2013-9-19,0.5,The Texas Chainsaw Massacre: The Beginning,2006,horror
5638,Fletch żyje,Fletch Lives,1989,0,6,USA,Komedia kryminalna,2013-9-19,3.0,Fletch Lives,1989,komedia kryminalna
935,Annie Hall,,1977,0,9,USA,Komedia obycz.,2013-9-18,4.5,,1977,komedia obycz.
5637,Fletch,,1985,0,8,USA,Komedia kryminalna,2013-9-17,4.0,,1985,komedia kryminalna
581986,Kongres,The Congress,2013,0,9,"Belgia, Francja, Luksemburg, Niemcy, Polska, Izrael","Animacja, Dramat, Sci-Fi",2013-9-14,4.5,The Congress,2013,"animacja, drama, sci-fi"
484297,Red,,2010,0,7,USA,"Komedia, Akcja",2013-9-9,3.5,,2010,"comedy, action"
659237,Gorący towar,The Heat,2013,0,7,USA,Komedia kryminalna,2013-9-8,3.5,The Heat,2013,komedia kryminalna
599742,Rzeź,Carnage,2011,0,6,"Francja, Hiszpania, Niemcy, Polska","Dramat, Komedia",2013-9-6,3.0,Carnage,2011,"drama, comedy"
420755,Maczeta,Machete,2010,0,5,USA,Akcja,2013-9-6,2.5,Machete,2010,action
558960,Elizjum,Elysium,2013,0,3,USA,"Akcja, Sci-Fi",2013-9-6,1.5,Elysium,2013,"action, sci-fi"
30689,Gabinet doktora Caligari,Das Cabinet des Dr. Caligari,1920,0,10,Niemcy,"Horror, Niemy",2013-9-4,5.0,Das Cabinet des Dr. Caligari,1920,"horror, silent"
9987,Szybcy i martwi,The Quick and the Dead,1995,0,4,"Japonia, USA",Western,2013-8-28,2.0,The Quick and the Dead,1995,western
631575,Śnieżka,Blancanieves,2012,1,10,"Belgia, Francja, Hiszpania","Dramat, Fantasy, Niemy",2013-8-24,5.0,Blancanieves,2012,"drama, fantasy, silent"
654022,Świat w płomieniach,White House Down,2013,0,3,USA,"Thriller, Akcja",2013-8-23,1.5,White House Down,2013,"thriller, action"
