tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,genre_eng,similarity,diff,averageRating_int
tt0243133,movie,The Man Who Wasn't There,The Man Who Wasn't There,0,2001,\N,116,"Crime,Drama",7.5,98951,31210,"Człowiek, którego nie było",The Man Who Wasn't There,2001,0,7,"USA, Wielka Brytania","Dramat, Kryminał",2018-11-24,3.5,"drama, crime",0,-0.5,8
tt0265086,movie,Black Hawk Down,Black Hawk Down,0,2001,\N,144,"Drama,History,War",7.7,347112,31419,Helikopter w ogniu,Black Hawk Down,2001,0,7,"USA, Wielka Brytania","Dramat, Wojenny",2019-2-3,3.5,"drama, war",0,-0.7000000000000002,8
tt0258463,movie,The Bourne Identity,The Bourne Identity,0,2002,\N,119,"Action,Mystery,Thriller",7.9,483857,31497,Tożsamość Bourne'a,The Bourne Identity,2002,0,9,"Czechy, Niemcy, USA",Sensacyjny,2011-10-20,4.5,sensacyjny,0,1.0999999999999996,8
tt0221218,movie,The Glass House,The Glass House,0,2001,\N,106,"Crime,Drama,Mystery",5.8,30432,31643,Dom Glassów,The Glass House,2001,0,6,USA,Thriller,2016-10-10,3.0,thriller,0,0.20000000000000018,6
tt0040522,movie,Bicycle Thieves,Ladri di biciclette,0,1948,\N,89,Drama,8.3,133096,31897,Złodzieje rowerów,Ladri di biciclette,1948,0,7,Włochy,Dramat,2015-12-31,3.5,drama,0,-1.3000000000000007,8
tt0268380,movie,Ice Age,Ice Age,0,2002,\N,81,"Adventure,Animation,Comedy",7.5,415016,32014,Epoka lodowcowa,Ice Age,2002,0,7,USA,"Animacja, Komedia, Przygodowy",2011-10-20,3.5,"animacja, comedy, przygodowy",0,-0.5,8
tt0247199,movie,The Believer,The Believer,0,2001,\N,98,Drama,7.2,35319,32049,Fanatyk,The Believer,2001,0,5,USA,Dramat,2012-4-20,2.5,drama,0,-2.2,7
tt0268126,movie,Adaptation.,Adaptation.,0,2002,\N,115,"Comedy,Drama",7.7,168297,32356,Adaptacja,Adaptation.,2002,0,6,USA,"Dramat, Komedia",2013-3-26,3.0,"drama, comedy",0,-1.7000000000000002,8
tt0289765,movie,Red Dragon,Red Dragon,0,2002,\N,124,"Crime,Drama,Thriller",7.2,236230,32359,Czerwony smok,Red Dragon,2002,0,4,"Niemcy, USA",Thriller,2011-8-4,2.0,thriller,0,-3.2,7
tt0264464,movie,Catch Me If You Can,Catch Me If You Can,0,2002,\N,141,"Biography,Crime,Drama",8.1,750283,32362,"Złap mnie, jeśli potrafisz",Catch Me If You Can,2002,0,7,"Kanada, USA",Komedia kryminalna,2012-9-14,3.5,komedia kryminalna,0,-1.0999999999999996,8
tt0264472,movie,Changing Lanes,Changing Lanes,0,2002,\N,98,"Drama,Thriller",6.4,64386,32367,Zmiana pasa,Changing Lanes,2002,0,5,USA,"Dramat, Thriller",2015-2-5,2.5,"drama, thriller",0,-1.4000000000000004,6
tt0274558,movie,The Hours,The Hours,0,2002,\N,110,"Drama,Romance",7.5,118897,32380,Godziny,The Hours,2002,0,5,"USA, Wielka Brytania",Dramat,2011-10-19,2.5,drama,0,-2.5,8
tt0285492,movie,Cube²: Hypercube,Cube 2: Hypercube,0,2002,\N,94,"Drama,Mystery,Sci-Fi",5.6,59550,32385,Cube 2,Cube 2: Hypercube,2002,0,9,Kanada,"Thriller, Sci-Fi",2011-10-12,4.5,"thriller, sci-fi",0,3.4000000000000004,6
tt0240468,movie,Kung Pow: Enter the Fist,Kung Pow: Enter the Fist,0,2002,\N,81,"Action,Comedy",6.2,42210,32583,Kung Pow: Wejście wybrańca,Kung Pow: Enter the Fist,2002,0,7,"Hongkong, USA","Komedia, Akcja",2013-5-25,3.5,"comedy, action",0,0.7999999999999998,6
tt0284491,movie,No News from God,Sin noticias de Dios,0,2001,\N,112,"Crime,Drama",6.5,5172,32587,Boskie jak diabli,Sin noticias de Dios,2001,0,6,"Francja, Hiszpania, Meksyk, Włochy","Fantasy, Komedia",2011-11-5,3.0,"fantasy, comedy",0,-0.5,6
tt0250797,movie,Unfaithful,Unfaithful,0,2002,\N,124,"Drama,Romance,Thriller",6.7,75306,32598,Niewierna,Unfaithful,2002,0,8,"Francja, Niemcy, USA",Dramat,2017-7-15,4.0,drama,0,1.2999999999999998,7
tt0065088,movie,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?",0,1969,\N,129,Drama,7.9,15147,32735,Czyż nie dobija się koni?,"They Shoot Horses, Don't They?",1969,0,6,USA,Dramat,2011-10-19,3.0,drama,0,-1.9000000000000004,8
tt0283139,movie,White Oleander,White Oleander,0,2002,\N,109,Drama,7.1,28628,32888,Biały oleander,White Oleander,2002,0,9,USA,Dramat obyczajowy,2011-10-18,4.5,dramat obyczajowy,0,1.9000000000000004,7
tt0289992,movie,The Life of David Gale,The Life of David Gale,0,2003,\N,130,"Crime,Drama,Thriller",7.6,103709,33128,Życie za życie,The Life of David Gale,2003,0,7,"Niemcy, USA, Wielka Brytania",Dramat,2012-2-20,3.5,drama,0,-0.5999999999999996,8
tt0290673,movie,Irréversible,Irréversible,0,2002,\N,97,"Crime,Drama,Mystery",7.4,110696,33184,Nieodwracalne,Irréversible,2002,0,7,Francja,Dramat,2011-10-19,3.5,drama,0,-0.40000000000000036,7
tt0250468,movie,Killing Me Softly,Killing Me Softly,0,2002,\N,100,"Drama,Mystery,Romance",5.5,16460,33188,Urok mordercy,Killing Me Softly,2002,0,6,"USA, Wielka Brytania","Erotyczny, Thriller",2016-11-6,3.0,"erotyczny, thriller",0,0.5,6
tt0266697,movie,Kill Bill: Vol. 1,Kill Bill: Vol. 1,0,2003,\N,111,"Action,Crime,Thriller",8.1,936909,33200,Kill Bill,Kill Bill: Vol. 1,2003,0,8,USA,"Thriller, Akcja",2011-10-19,4.0,"thriller, action",0,-0.09999999999999964,8
tt0307901,movie,25th Hour,25th Hour,0,2002,\N,135,Drama,7.6,164448,33340,25. godzina,25th Hour,2002,0,6,USA,"Dramat, Kryminał",2011-10-22,3.0,"drama, crime",0,-1.5999999999999996,8
tt0257360,movie,About Schmidt,About Schmidt,0,2002,\N,125,"Comedy,Drama",7.1,118846,33969,Schmidt,About Schmidt,2002,0,7,USA,"Dramat, Komedia",2011-11-2,3.5,"drama, comedy",0,-0.09999999999999964,7
tt0325703,movie,Lara Croft Tomb Raider: The Cradle of Life,Lara Croft Tomb Raider: The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy",5.5,124653,34196,Lara Croft Tomb Raider: Kolebka życia,Lara Croft Tomb Raider: The Cradle of Life,2003,0,5,"Japonia, Niemcy, USA, Wielka Brytania",Przygodowy,2018-4-10,2.5,przygodowy,0,-0.5,6
tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy",8.0,396873,36365,Duża ryba,Big Fish,2003,0,7,USA,"Dramat, Fantasy",2011-11-2,3.5,"drama, fantasy",0,-1.0,8
tt0313443,movie,Out of Time,Out of Time,0,2003,\N,105,"Crime,Drama,Mystery",6.5,54075,37335,Wyścig z czasem,Out of Time,2003,0,5,USA,"Kryminał, Thriller",2018-9-24,2.5,"crime, thriller",0,-1.5,6
tt0289879,movie,The Butterfly Effect,The Butterfly Effect,0,2004,\N,113,"Drama,Sci-Fi,Thriller",7.6,430587,40252,Efekt motyla,The Butterfly Effect,2004,0,6,"Kanada, USA","Thriller, Sci-Fi",2011-8-4,3.0,"thriller, sci-fi",0,-1.5999999999999996,8
tt0259822,movie,.45,.45,0,2006,\N,101,"Crime,Drama,Thriller",5.6,7877,88838,Kaliber 45,.45,2006,0,3,USA,"Dramat, Thriller",2019-8-15,1.5,"drama, thriller",0,-2.5999999999999996,6
tt0324133,movie,Swimming Pool,Swimming Pool,0,2003,\N,102,"Crime,Drama,Mystery",6.7,40139,91994,Basen,Swimming Pool,2003,0,8,"Francja, Wielka Brytania","Erotyczny, Thriller, Psychologiczny",2011-9-5,4.0,"erotyczny, thriller, psychologiczny",0,1.2999999999999998,7
tt0318081,movie,A Sound of Thunder,A Sound of Thunder,0,2005,\N,101,"Action,Adventure,Horror",4.2,18333,92296,I uderzył grom,A Sound of Thunder,2005,0,2,"Czechy, Niemcy, USA, Wielka Brytania","Przygodowy, Sci-Fi",2012-3-15,1.0,"przygodowy, sci-fi",0,-2.2,4
tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,0,2015,\N,120,"Action,Adventure,Sci-Fi",8.1,810196,95747,Mad Max: Na drodze gniewu,Mad Max: Fury Road,2015,0,7,"Australia, USA","Sensacyjny, Sci-Fi",2015-6-4,3.5,"sensacyjny, sci-fi",0,-1.0999999999999996,8
tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime",6.1,133951,96204,Starsky i Hutch,Starsky & Hutch,2004,0,5,USA,Komedia kryminalna,2011-10-20,2.5,komedia kryminalna,0,-1.0999999999999996,6
tt0315733,movie,21 Grams,21 Grams,0,2003,\N,124,"Crime,Drama,Thriller",7.7,215983,97088,21 gramów,21 Grams,2003,0,6,USA,"Kryminał, Thriller",2011-10-20,3.0,"crime, thriller",0,-1.7000000000000002,8
tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery",7.9,397117,97112,Rzeka tajemnic,Mystic River,2003,0,5,"Australia, USA",Thriller,2011-8-4,2.5,thriller,0,-2.9000000000000004,8
tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama",5.6,156892,98444,Aleksander,Alexander,2004,0,3,"Francja, Holandia, Niemcy, USA, Wielka Brytania, Włochy","Biograficzny, Dramat historyczny",2011-12-26,1.5,"biographic, dramat historyczny",0,-2.5999999999999996,6
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,"Drama,Mystery,Thriller",6.6,173505,98586,Sekretne okno,Secret Window,2004,0,3,USA,Thriller,2011-8-4,1.5,thriller,0,-3.5999999999999996,7
tt0318374,movie,The Cooler,The Cooler,0,2003,\N,101,"Drama,Romance",7.0,31401,100189,Cooler,The Cooler,2003,0,7,USA,Melodramat,2011-11-2,3.5,melodramat,0,0.0,7
tt0340377,movie,The Station Agent,The Station Agent,0,2003,\N,89,"Comedy,Drama",7.6,65087,104183,Dróżnik,The Station Agent,2003,0,7,USA,"Dramat, Komedia",2011-10-19,3.5,"drama, comedy",0,-0.5999999999999996,8
tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,Drama,7.7,384417,104454,Między słowami,Lost in Translation,2003,0,5,"Japonia, USA","Komedia, Melodramat",2011-10-20,2.5,"comedy, melodramat",0,-2.7,8
tt0375063,movie,Sideways,Sideways,0,2004,\N,127,"Comedy,Drama,Romance",7.5,172331,104543,Bezdroża,Sideways,2004,0,7,USA,"Dramat, Komedia, Romans",2014-9-11,3.5,"drama, comedy, romance",0,-0.5,8
tt0378194,movie,Kill Bill: Vol. 2,Kill Bill: Vol. 2,0,2004,\N,137,"Action,Crime,Thriller",8.0,639509,105575,Kill Bill 2,Kill Bill: Vol. 2,2004,0,7,USA,"Thriller, Akcja",2011-10-20,3.5,"thriller, action",0,-1.0,8
tt0113269,movie,Haunted,Haunted,0,1995,\N,108,"Drama,Horror",6.2,5941,105715,Nawiedzony,Haunted,1995,0,8,"USA, Wielka Brytania",Horror,2013-12-12,4.0,horror,0,1.7999999999999998,6
tt0329589,movie,Shark Hunter,Shark Hunter,0,2001,\N,94,"Action,Adventure,Horror",3.1,872,105964,Polowanie na rekina,Shark Hunter,2001,1,2,USA,"Horror, Przygodowy, Sci-Fi",2016-8-21,1.0,"horror, przygodowy, sci-fi",0,-1.1,3
tt0382077,movie,Hide and Seek,Hide and Seek,0,2005,\N,101,"Drama,Horror,Mystery",6.0,79081,106029,Siła strachu,Hide and Seek,2005,0,7,"Niemcy, USA",Thriller,2012-7-17,3.5,thriller,0,1.0,6
tt0372784,movie,Batman Begins,Batman Begins,0,2005,\N,140,"Action,Adventure",8.2,1230585,106376,Batman - Początek,Batman Begins,2005,0,5,"USA, Wielka Brytania","Akcja, Sci-Fi",2013-9-26,2.5,"action, sci-fi",0,-3.1999999999999993,8
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",7.3,376254,106408,Terminal,The Terminal,2004,0,6,USA,Komedia rom.,2015-3-16,3.0,komedia rom.,0,-1.2999999999999998,7
tt0376994,movie,X-Men: The Last Stand,X-Men: The Last Stand,0,2006,\N,104,"Action,Sci-Fi",6.7,463331,106411,X-Men: Ostatni bastion,X-Men: The Last Stand,2006,0,5,"Kanada, USA, Wielka Brytania","Akcja, Sci-Fi",2016-8-19,2.5,"action, sci-fi",0,-1.7000000000000002,7
tt0372183,movie,The Bourne Supremacy,The Bourne Supremacy,0,2004,\N,108,"Action,Mystery,Thriller",7.7,414628,106415,Krucjata Bourne'a,The Bourne Supremacy,2004,0,8,"Niemcy, USA",Sensacyjny,2011-10-20,4.0,sensacyjny,0,0.2999999999999998,8
tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance",6.0,120547,107554,Nadchodzi Polly,Along Came Polly,2004,0,5,USA,Komedia rom.,2011-10-22,2.5,komedia rom.,0,-1.0,6
tt0376479,movie,American Pastoral,American Pastoral,0,2016,\N,108,"Crime,Drama",6.1,13646,107556,Amerykańska sielanka,American Pastoral,2016,0,6,USA,Dramat,2017-5-28,3.0,drama,0,-0.09999999999999964,6
tt0376541,movie,Closer,Closer,0,2004,\N,104,"Drama,Romance",7.2,193970,107590,Bliżej,Closer,2004,0,7,"USA, Wielka Brytania",Melodramat,2011-10-22,3.5,melodramat,0,-0.20000000000000018,7
tt0338013,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi",8.3,848476,107855,Zakochany bez pamięci,Eternal Sunshine of the Spotless Mind,2004,0,6,USA,"Dramat, Sci-Fi",2011-10-19,3.0,"drama, sci-fi",0,-2.3000000000000007,8
tt0351461,movie,Noi the Albino,Nói albinói,0,2003,\N,93,Drama,7.3,8804,108116,Noi Albinoi,Nói albinói,2003,0,8,"Dania, Islandia, Niemcy, Wielka Brytania",Dramat,2011-10-19,4.0,drama,0,0.7000000000000002,7
tt0383534,movie,Noel,Noel,0,2004,\N,96,Drama,6.2,8581,109311,Czekając na cud,Noel,2004,0,5,"Kanada, USA",Dramat obyczajowy,2012-2-28,2.5,dramat obyczajowy,0,-1.2000000000000002,6
tt0330702,movie,Don't Move,Non ti muovere,0,2004,\N,125,"Drama,Romance",7.1,7510,111400,Namiętność,Non ti muovere,2004,0,6,"Hiszpania, Wielka Brytania, Włochy",Melodramat,2011-10-20,3.0,melodramat,0,-1.0999999999999996,7
tt0399295,movie,Lord of War,Lord of War,0,2005,\N,122,"Action,Crime,Drama",7.6,282681,111532,Pan życia i śmierci,Lord of War,2005,0,5,"Francja, Niemcy, USA",Dramat,2011-8-4,2.5,drama,0,-2.5999999999999996,8
tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance",7.4,202779,111710,Powrót do Garden State,Garden State,2004,0,7,USA,"Dramat, Komedia, Romans",2012-6-7,3.5,"drama, comedy, romance",0,-0.40000000000000036,7
tt0401792,movie,Sin City,Sin City,0,2005,\N,124,"Crime,Thriller",8.0,722921,112584,Sin City - Miasto grzechu,Sin City,2005,0,7,USA,Kryminał,2011-10-19,3.5,crime,0,-1.0,8
tt0360556,movie,Fahrenheit 451,Fahrenheit 451,0,2018,\N,100,"Drama,Sci-Fi,Thriller",4.9,15470,112697,451° Fahrenheita,Fahrenheit 451,2018,0,3,USA,"Dramat, Sci-Fi",2018-5-22,1.5,"drama, sci-fi",0,-1.9000000000000004,5
tt0398017,movie,Derailed,Derailed,0,2005,\N,108,"Crime,Drama,Thriller",6.6,68829,114510,Wykolejony,Derailed,2005,0,8,"USA, Wielka Brytania","Dramat, Thriller",2011-10-22,4.0,"drama, thriller",0,1.4000000000000004,7
tt0395251,movie,The Producers,The Producers,0,2005,\N,134,"Comedy,Musical",6.3,39200,118106,Producenci,The Producers,2005,0,7,USA,"Komedia, Musical",2011-11-21,3.5,"comedy, musical",0,0.7000000000000002,6
tt0371246,movie,Spanglish,Spanglish,0,2004,\N,131,"Comedy,Drama,Romance",6.4,75032,118195,Trudne słówka,Spanglish,2004,0,6,USA,"Dramat, Komedia, Romans",2019-3-13,3.0,"drama, comedy, romance",0,-0.40000000000000036,6
tt0369441,movie,Fun with Dick and Jane,Fun with Dick and Jane,0,2005,\N,90,"Comedy,Crime",6.1,127637,118439,Dick i Jane: Niezły ubaw,Fun with Dick and Jane,2005,0,6,USA,Komedia kryminalna,2019-9-17,3.0,komedia kryminalna,0,-0.09999999999999964,6
tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005,\N,109,"Adventure,Comedy,Sci-Fi",6.8,180201,119043,Autostopem przez galaktykę,The Hitchhiker's Guide to the Galaxy,2005,0,6,"USA, Wielka Brytania","Komedia, Przygodowy, Sci-Fi",2019-1-23,3.0,"comedy, przygodowy, sci-fi",0,-0.7999999999999998,7
tt0414993,movie,The Fountain,The Fountain,0,2006,\N,97,"Drama,Mystery,Romance",7.2,219603,119410,Źródło,The Fountain,2006,0,6,USA,"Dramat, Psychologiczny",2014-5-5,3.0,"drama, psychologiczny",0,-1.2000000000000002,7
tt0372824,movie,The Chorus,Les choristes,0,2004,\N,97,"Drama,Music",7.9,53935,119514,Pan od muzyki,Les choristes,2004,0,7,"Francja, Niemcy, Szwajcaria","Dramat, Muzyczny",2015-11-17,3.5,"drama, muzyczny",0,-0.9000000000000004,8
tt0405676,movie,All the King's Men,All the King's Men,0,2006,\N,128,"Drama,Thriller",6.2,22926,119659,Wszyscy ludzie króla,All the King's Men,2006,0,7,"Niemcy, USA","Dramat, Thriller, Polityczny",2018-9-22,3.5,"drama, thriller, polityczny",0,0.7999999999999998,6
tt0404030,movie,Everything Is Illuminated,Everything Is Illuminated,0,2005,\N,106,"Comedy,Drama",7.4,55442,119831,Wszystko jest iluminacją,Everything Is Illuminated,2005,0,7,USA,"Dramat, Komedia",2017-6-25,3.5,"drama, comedy",0,-0.40000000000000036,7
tt0373981,movie,Kontroll,Kontroll,0,2003,\N,105,"Comedy,Crime,Drama",7.7,23381,120033,Kontrolerzy,Kontroll,2003,0,5,Węgry,"Dramat, Komedia",2011-10-19,2.5,"drama, comedy",0,-2.7,8
tt0371257,movie,Stay,Stay,0,2005,\N,99,"Drama,Mystery,Thriller",6.8,71339,120103,Zostań,Stay,2005,0,3,USA,"Dramat, Thriller, Psychologiczny",2013-9-10,1.5,"drama, thriller, psychologiczny",0,-3.8,7
tt0387564,movie,Saw,Saw,0,2004,\N,103,"Horror,Mystery,Thriller",7.6,360373,121413,Piła,Saw,2004,0,8,"Australia, USA",Horror,2011-10-20,4.0,horror,0,0.40000000000000036,8
tt0405296,movie,A Scanner Darkly,A Scanner Darkly,0,2006,\N,100,"Animation,Crime,Drama",7.1,102490,121935,Przez ciemne zwierciadło,A Scanner Darkly,2006,0,7,USA,"Animacja, Thriller, Sci-Fi",2018-8-6,3.5,"animacja, thriller, sci-fi",0,-0.09999999999999964,7
tt0421715,movie,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0,2008,\N,166,"Drama,Fantasy,Romance",7.8,553151,123383,Ciekawy przypadek Benjamina Buttona,The Curious Case of Benjamin Button,2008,0,3,USA,"Fantasy, Melodramat",2011-8-4,1.5,"fantasy, melodramat",0,-4.8,8
tt0405159,movie,Million Dollar Baby,Million Dollar Baby,0,2004,\N,132,"Drama,Sport",8.1,600309,123697,Za wszelką cenę,Million Dollar Baby,2004,0,7,USA,Dramat,2011-8-4,3.5,drama,0,-1.0999999999999996,8
tt0382625,movie,The Da Vinci Code,The Da Vinci Code,0,2006,\N,149,"Action,Mystery,Thriller",6.6,380436,124613,Kod da Vinci,The Da Vinci Code,2006,0,2,"Francja, USA, Wielka Brytania, Malta",Thriller,2011-8-4,1.0,thriller,0,-4.6,7
tt0292963,movie,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,0,2007,\N,117,"Crime,Drama,Thriller",7.3,91516,132450,"Nim diabeł dowie się, że nie żyjesz",Before the Devil Knows You're Dead,2007,0,8,"USA, Wielka Brytania","Dramat, Thriller",2011-10-22,4.0,"drama, thriller",0,0.7000000000000002,7
tt0416496,movie,Bandidas,Bandidas,0,2006,\N,93,"Action,Comedy,Crime",5.7,32828,132451,SEXiPIStOLS,Bandidas,2006,0,5,"Francja, Meksyk, USA","Komedia, Western",2013-4-23,2.5,"comedy, western",0,-0.7000000000000002,6
tt0206634,movie,Children of Men,Children of Men,0,2006,\N,109,"Drama,Thriller",7.9,438669,136704,Ludzkie dzieci,Children of Men,2006,0,7,"USA, Wielka Brytania","Dramat, Sci-Fi",2011-10-22,3.5,"drama, sci-fi",0,-0.9000000000000004,8
tt0411323,movie,Downloading Nancy,Downloading Nancy,0,2008,\N,102,"Drama,Thriller",5.8,2547,136940,Gdzie jest Nancy?,Downloading Nancy,2008,0,6,"Niemcy, USA, Wielka Brytania","Dramat, Thriller",2012-7-1,3.0,"drama, thriller",0,0.20000000000000018,6
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,"Adventure,Drama,War",8.3,1168810,137747,Bękarty wojny,Inglourious Basterds,2009,0,6,"Niemcy, USA",Wojenny,2011-8-4,3.0,war,0,-2.3000000000000007,8
tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,\N,108,"Comedy,Sport",6.6,158229,139159,Ricky Bobby - Demon prędkości,Talladega Nights: The Ballad of Ricky Bobby,2006,0,6,USA,"Komedia, Sportowy",2012-1-10,3.0,"comedy, sportowy",0,-0.5999999999999996,7
tt0399146,movie,A History of Violence,A History of Violence,0,2005,\N,96,"Crime,Drama,Thriller",7.4,214515,152444,Historia przemocy,A History of Violence,2005,0,6,"Niemcy, USA","Dramat, Thriller",2011-11-2,3.0,"drama, thriller",0,-1.4000000000000004,7
tt1723121,movie,We're the Millers,We're the Millers,0,2013,\N,110,"Comedy,Crime",7.0,380992,152844,Millerowie,We're the Millers,2013,0,6,USA,Komedia kryminalna,2013-9-18,3.0,komedia kryminalna,0,-1.0,7
tt0414951,movie,The Quiet,The Quiet,0,2005,\N,96,"Crime,Drama,Thriller",6.3,14895,153163,W ciszy,The Quiet,2005,0,4,USA,"Dramat, Thriller",2012-3-7,2.0,"drama, thriller",0,-2.3,6
tt0417001,movie,Must Love Dogs,Must Love Dogs,0,2005,\N,98,"Comedy,Romance",5.9,29597,154668,Facet z ogłoszenia,Must Love Dogs,2005,0,5,USA,Komedia rom.,2014-9-15,2.5,komedia rom.,0,-0.9000000000000004,6
tt0421073,movie,Street Kings,Street Kings,0,2008,\N,109,"Action,Crime,Drama",6.8,104156,163603,Królowie ulicy,Street Kings,2008,0,8,USA,Sensacyjny,2017-1-14,4.0,sensacyjny,0,1.2000000000000002,7
tt1731141,movie,Ender's Game,Ender's Game,0,2013,\N,114,"Action,Adventure,Fantasy",6.6,214920,163903,Gra Endera,Ender's Game,2013,0,4,USA,"Akcja, Sci-Fi",2014-2-13,2.0,"action, sci-fi",0,-2.5999999999999996,7
tt0420740,movie,A Little Trip to Heaven,A Little Trip to Heaven,0,2005,\N,98,"Drama,Thriller",6.0,4526,168757,Mała podróż do nieba,A Little Trip to Heaven,2005,0,5,"Islandia, USA","Dramat, Thriller",2013-6-10,2.5,"drama, thriller",0,-1.0,6
tt0434409,movie,V for Vendetta,V for Vendetta,0,2005,\N,132,"Action,Drama,Sci-Fi",8.2,974698,180040,V jak Vendetta,V for Vendetta,2005,0,4,"Niemcy, USA, Wielka Brytania","Thriller, Sci-Fi",2011-8-4,2.0,"thriller, sci-fi",0,-4.199999999999999,8
tt0433035,movie,Real Steel,Real Steel,0,2011,\N,127,"Action,Drama,Family",7.1,287102,180280,Giganci ze stali,Real Steel,2011,0,7,"Indie, USA","Akcja, Sci-Fi",2013-12-13,3.5,"action, sci-fi",0,-0.09999999999999964,7
tt0441774,movie,Lonely Hearts,Lonely Hearts,0,2006,\N,108,"Biography,Crime,Drama",6.4,19647,180762,Samotne serca,Lonely Hearts,2006,0,7,"Niemcy, USA",Kryminał,2017-7-9,3.5,crime,0,0.5999999999999996,6
tt0837563,movie,Pet Sematary,Pet Sematary,0,2019,\N,101,"Horror,Mystery,Thriller",5.8,63314,186910,Smętarz dla zwierzaków,Pet Sematary,2019,0,3,USA,Horror,2019-7-15,1.5,horror,0,-2.8,6
tt0440963,movie,The Bourne Ultimatum,The Bourne Ultimatum,0,2007,\N,115,"Action,Mystery,Thriller",8.0,586252,188513,Ultimatum Bourne'a,The Bourne Ultimatum,2007,0,9,"Niemcy, USA",Sensacyjny,2011-10-20,4.5,sensacyjny,0,1.0,8
tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,\N,107,"Horror,Thriller",6.4,151932,188708,Wzgórza mają oczy,The Hills Have Eyes,2006,0,7,"Francja, USA",Horror,2013-9-26,3.5,horror,0,0.5999999999999996,6
tt0420223,movie,Stranger Than Fiction,Stranger Than Fiction,0,2006,\N,113,"Comedy,Drama,Fantasy",7.6,210612,190312,Przypadek Harolda Cricka,Stranger Than Fiction,2006,0,6,USA,"Fantasy, Komedia",2012-1-10,3.0,"fantasy, comedy",0,-1.5999999999999996,8
tt0362225,movie,Tell No One,Ne le dis à personne,0,2006,\N,131,"Crime,Drama,Mystery",7.5,47539,191196,Nie mów nikomu,Ne le dis à personne,2006,0,7,Francja,"Dramat, Thriller, Psychologiczny",2012-7-1,3.5,"drama, thriller, psychologiczny",0,-0.5,8
tt0443706,movie,Zodiac,Zodiac,0,2007,\N,157,"Crime,Drama,Mystery",7.7,410031,191345,Zodiak,Zodiac,2007,0,9,USA,"Dramat, Kryminał, Thriller",2015-10-5,4.5,"drama, crime, thriller",0,1.2999999999999998,8
tt0417148,movie,Snakes on a Plane,Snakes on a Plane,0,2006,\N,105,"Action,Crime,Thriller",5.4,127860,200939,Węże w samolocie,Snakes on a Plane,2006,0,2,"Kanada, Niemcy, USA","Thriller, Akcja",2011-10-20,1.0,"thriller, action",0,-3.4000000000000004,5
tt0457430,movie,Pan's Labyrinth,El laberinto del fauno,0,2006,\N,118,"Drama,Fantasy,War",8.2,586040,202908,Labirynt fauna,El laberinto del fauno,2006,0,7,"Hiszpania, Meksyk, USA","Dramat, Fantasy",2012-9-14,3.5,"drama, fantasy",0,-1.1999999999999993,8
