tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,Rok,OcenaImdb,KrajKod,genre_eng,similarity,diff,averageRating_int
tt1179933,movie,10 Cloverfield Lane,10 Cloverfield Lane,0,2016,\N,103,"Drama,Horror,Mystery",7.2,270207,714080,Cloverfield Lane 10,10 Cloverfield Lane,2016,0,8,USA,"Thriller, Sci-Fi",2016-9-3,2016,4.0,['USA'],"thriller, sci-fi",0,0.7999999999999998,7
tt3778644,movie,Solo: A Star Wars Story,Solo: A Star Wars Story,0,2018,\N,135,"Action,Adventure,Sci-Fi",6.9,249965,714149,Han Solo: Gwiezdne wojny - historie,Solo: A Star Wars Story,2018,0,6,USA,"Przygodowy, Sci-Fi",2018-5-30,2018,3.0,['USA'],"przygodowy, sci-fi",0,-0.9000000000000004,7
tt3460252,movie,The Hateful Eight,The Hateful Eight,0,2015,\N,168,"Crime,Drama,Mystery",7.8,468028,714192,Nienawistna ósemka,The Hateful Eight,2015,0,5,USA,Western,2018-3-4,2018,2.5,['USA'],western,0,-2.8,8
tt3235888,movie,It Follows,It Follows,0,2014,\N,100,"Horror,Mystery,Thriller",6.8,191864,714528,Coś za mną chodzi,It Follows,2014,0,8,USA,Horror,2015-4-9,2015,4.0,['USA'],horror,0,1.2000000000000002,7
tt3659388,movie,The Martian,The Martian,0,2015,\N,144,"Adventure,Drama,Sci-Fi",8.0,705819,715533,Marsjanin,The Martian,2015,0,7,"USA, Wielka Brytania",Sci-Fi,2015-10-15,2015,3.5,"['USA', 'GBR']",sci-fi,0,-1.0,8
tt2091935,movie,Mr. Right,Mr. Right,0,2015,\N,95,"Action,Comedy,Romance",6.3,44073,715712,Pan Idealny,Mr. Right,2015,0,7,USA,"Akcja, Komedia rom.",2018-3-9,2018,3.5,['USA'],"action, komedia rom.",0,0.7000000000000002,6
tt3748172,movie,Gerald's Game,Gerald's Game,0,2017,\N,103,"Drama,Horror,Thriller",6.6,73865,716735,Gra Geralda,Gerald's Game,2017,0,7,USA,Thriller,2018-11-10,2018,3.5,['USA'],thriller,0,0.40000000000000036,7
tt3731562,movie,Kong: Skull Island,Kong: Skull Island,0,2017,\N,118,"Action,Adventure,Fantasy",6.6,249835,719066,Kong: Wyspa Czaszki,Kong: Skull Island,2017,0,8,"Australia, Chiny, Kanada, USA, Wietnam","Fantasy, Przygodowy",2017-3-16,2017,4.0,"['AUS', 'CHN', 'CAN', 'USA', 'VNM']","fantasy, przygodowy",0,1.4000000000000004,7
tt0074811,movie,The Tenant,Le locataire,0,1976,\N,126,"Drama,Thriller",7.7,35712,7194,Lokator,Le locataire,1976,0,8,Francja,"Thriller, Psychologiczny",2015-3-23,2015,4.0,['FRA'],"thriller, psychologiczny",0,0.2999999999999998,8
tt3799694,movie,The Nice Guys,The Nice Guys,0,2016,\N,116,"Action,Comedy,Crime",7.4,251462,720886,Nice Guys. Równi goście,The Nice Guys,2016,0,8,"USA, Wielka Brytania",Komedia kryminalna,2017-1-10,2017,4.0,"['USA', 'GBR']",komedia kryminalna,0,0.5999999999999996,7
tt3829266,movie,The Predator,The Predator,0,2018,\N,107,"Action,Adventure,Sci-Fi",5.4,105069,723027,Predator,The Predator,2018,0,7,"Kanada, USA","Akcja, Sci-Fi",2018-9-27,2018,3.5,"['CAN', 'USA']","action, sci-fi",0,1.5999999999999996,5
tt6450804,movie,Terminator: Dark Fate,Terminator: Dark Fate,0,2019,\N,128,"Action,Adventure,Sci-Fi",6.5,52433,723372,Terminator: Mroczne przeznaczenie,Terminator: Dark Fate,2019,0,5,"Chiny, USA","Akcja, Sci-Fi",2019-11-10,2019,2.5,"['CHN', 'USA']","action, sci-fi",0,-1.5,6
tt1860213,movie,Dirty Grandpa,Dirty Grandpa,0,2016,\N,102,Comedy,5.9,105586,723658,Co ty wiesz o swoim dziadku?,Dirty Grandpa,2016,0,1,USA,Komedia,2017-12-10,2017,0.5,['USA'],comedy,0,-4.9,6
tt3717252,movie,Underworld: Blood Wars,Underworld: Blood Wars,0,2016,\N,91,"Action,Adventure,Drama",5.8,65078,723738,Underworld: Wojny krwi,Underworld: Blood Wars,2016,0,3,USA,"Horror, Akcja",2016-12-8,2016,1.5,['USA'],"horror, action",0,-2.8,6
tt3808342,movie,Son of Saul,Saul fia,0,2015,\N,107,"Drama,War",7.5,40723,725060,Syn Szawła,Saul fia,2015,0,7,Węgry,"Dramat, Wojenny",2016-10-28,2016,3.5,['HUN'],"drama, war",0,-0.5,8
tt3286052,movie,The Blackcoat's Daughter,February,0,2015,\N,93,"Horror,Mystery,Thriller",5.9,15336,725324,Zło we mnie,February,2015,0,7,"Kanada, USA",Horror,2017-3-23,2017,3.5,"['CAN', 'USA']",horror,0,1.0999999999999996,6
tt3740416,movie,Possessed,Pos eso,0,2014,\N,81,"Animation,Comedy,Horror",6.0,340,725467,Opętany,Pos eso,2014,0,7,Hiszpania,"Animacja, Horror, Komedia",2015-7-15,2015,3.5,['ESP'],"animacja, horror, comedy",0,1.0,6
tt1386697,movie,Suicide Squad,Suicide Squad,0,2016,\N,123,"Action,Adventure,Fantasy",6.0,556744,725816,Legion samobójców,Suicide Squad,2016,0,6,"Kanada, USA","Akcja, Sci-Fi",2016-10-25,2016,3.0,"['CAN', 'USA']","action, sci-fi",0,0.0,6
tt1318517,movie,The Man Who Killed Don Quixote,The Man Who Killed Don Quixote,0,2018,\N,132,"Adventure,Comedy,Drama",6.4,11288,726013,"Człowiek, który zabił Don Kichota",The Man Who Killed Don Quixote,2018,0,8,"Belgia, Francja, Hiszpania, Portugalia, Wielka Brytania","Komedia, Przygodowy",2018-9-28,2018,4.0,"['BEL', 'FRA', 'ESP', 'PRT', 'GBR']","comedy, przygodowy",0,1.5999999999999996,6
tt2737304,movie,Bird Box,Bird Box,0,2018,\N,124,"Drama,Horror,Sci-Fi",6.6,240522,726369,Nie otwieraj oczu,Bird Box,2018,0,7,USA,"Thriller, Sci-Fi",2019-1-6,2019,3.5,['USA'],"thriller, sci-fi",0,0.40000000000000036,7
tt4263482,movie,The Witch,The VVitch: A New-England Folktale,0,2015,\N,92,"Drama,Horror,Mystery",6.9,169343,729157,Czarownica: Bajka ludowa z Nowej Anglii,The VVitch: A New-England Folktale,2015,0,8,"Brazylia, Kanada, USA, Wielka Brytania",Horror,2018-9-5,2018,4.0,"['BRA', 'CAN', 'USA', 'GBR']",horror,0,1.0999999999999996,7
tt2798920,movie,Annihilation,Annihilation,0,2018,\N,115,"Adventure,Drama,Horror",6.9,247266,730844,Anihilacja,Annihilation,2018,0,9,"USA, Wielka Brytania","Thriller, Sci-Fi",2018-3-21,2018,4.5,"['USA', 'GBR']","thriller, sci-fi",0,2.0999999999999996,7
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi",4.9,146899,732,Bardzo dziki Zachód,Wild Wild West,1999,0,5,USA,"Komedia, Western, Akcja",2010-6-2,2010,2.5,['USA'],"comedy, western, action",0,0.09999999999999964,5
tt4361050,movie,Ouija: Origin of Evil,Ouija: Origin of Evil,0,2016,\N,99,"Drama,Horror,Mystery",6.1,49494,733392,Ouija: Narodziny zła,Ouija: Origin of Evil,2016,0,3,"Japonia, USA",Horror,2017-1-19,2017,1.5,"['JPN', 'USA']",horror,0,-3.0999999999999996,6
tt0083658,movie,Blade Runner,Blade Runner,0,1982,\N,117,"Action,Sci-Fi,Thriller",8.1,648497,734,Łowca androidów,Blade Runner,1982,1,9,"Hongkong, USA, Wielka Brytania","Thriller, Sci-Fi",2010-6-1,2010,4.5,"['HKG', 'USA', 'GBR']","thriller, sci-fi",0,0.9000000000000004,8
tt4302938,movie,Kubo and the Two Strings,Kubo and the Two Strings,0,2016,\N,101,"Action,Adventure,Animation",7.8,109638,735452,Kubo i dwie struny,Kubo and the Two Strings,2016,0,7,USA,"Animacja, Familijny, Fantasy",2017-3-19,2017,3.5,['USA'],"animacja, familijny, fantasy",0,-0.7999999999999998,8
tt3919218,movie,How to Plan an Orgy in a Small Town,How to Plan an Orgy in a Small Town,0,2015,\N,101,"Comedy,Drama",5.5,2861,736897,Jak urządzić orgię w małym mieście,How to Plan an Orgy in a Small Town,2015,0,9,Kanada,Komedia,2016-7-6,2016,4.5,['CAN'],comedy,0,3.5,6
tt2387499,movie,Keeping Up with the Joneses,Keeping Up with the Joneses,0,2016,\N,105,"Action,Comedy",5.9,53415,738870,Szpiedzy z sąsiedztwa,Keeping Up with the Joneses,2016,0,7,USA,Komedia,2017-10-28,2017,3.5,['USA'],comedy,0,1.0999999999999996,6
tt4731136,movie,A Cure for Wellness,A Cure for Wellness,0,2016,\N,146,"Drama,Fantasy,Horror",6.4,74213,739293,Lekarstwo na życie,A Cure for Wellness,2016,0,6,"Niemcy, USA",Horror,2017-2-18,2017,3.0,"['DEU', 'USA']",horror,0,-0.40000000000000036,6
tt4106376,movie,American Renegades,Renegades,0,2017,\N,106,"Action,Adventure,Crime",5.4,7817,741192,Renegaci,Renegades,2017,0,3,"Belgia, Francja, Niemcy, USA",Akcja,2019-8-9,2019,1.5,"['BEL', 'FRA', 'DEU', 'USA']",action,0,-2.4000000000000004,5
tt4547056,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,\N,111,"Drama,Horror,Sci-Fi",6.6,49145,741913,Wszechstronna dziewczyna,The Girl with All the Gifts,2016,0,3,"USA, Wielka Brytania","Dramat, Horror",2017-4-19,2017,1.5,"['USA', 'GBR']","drama, horror",0,-3.5999999999999996,7
tt4255304,movie,The Void,The Void,0,2016,\N,90,"Horror,Mystery,Sci-Fi",5.8,26879,743465,Pustka,The Void,2016,0,9,Kanada,Horror,2018-10-31,2018,4.5,['CAN'],horror,0,3.2,6
tt4550098,movie,Nocturnal Animals,Nocturnal Animals,0,2016,\N,116,"Drama,Thriller",7.5,215362,744969,Zwierzęta nocy,Nocturnal Animals,2016,0,9,USA,Thriller,2017-4-13,2017,4.5,['USA'],thriller,0,1.5,8
tt0120735,movie,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",0,1998,\N,107,"Comedy,Crime",8.2,504659,747,Porachunki,"Lock, Stock and Two Smoking Barrels",1998,0,6,Wielka Brytania,Komedia kryminalna,2014-8-24,2014,3.0,['GBR'],komedia kryminalna,0,-2.1999999999999993,8
tt3622110,movie,Don't Knock Twice,Don't Knock Twice,0,2016,\N,93,Horror,5.1,11428,747480,Baba Jaga,Don't Knock Twice,2016,0,5,Wielka Brytania,Horror,2017-6-12,2017,2.5,['GBR'],horror,0,-0.09999999999999964,5
tt0120663,movie,Eyes Wide Shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller",7.4,280607,749,Oczy szeroko zamknięte,Eyes Wide Shut,1999,0,8,"USA, Wielka Brytania","Erotyczny, Thriller",2014-10-3,2014,4.0,"['USA', 'GBR']","erotyczny, thriller",0,0.5999999999999996,7
tt3688406,movie,A Christmas Horror Story,A Christmas Horror Story,0,2015,\N,99,"Fantasy,Horror,Mystery",5.7,8631,749516,Koszmarna opowieść wigilijna,A Christmas Horror Story,2015,0,4,Kanada,"Horror, Nowele filmowe",2017-4-22,2017,2.0,['CAN'],"horror, nowele filmowe",0,-1.7000000000000002,6
tt5052448,movie,Get Out,Get Out,0,2017,\N,104,"Horror,Mystery,Thriller",7.7,434055,750704,Uciekaj!,Get Out,2017,0,6,USA,Horror,2017-5-11,2017,3.0,['USA'],horror,0,-1.7000000000000002,8
tt3289956,movie,The Autopsy of Jane Doe,The Autopsy of Jane Doe,0,2016,\N,86,"Horror,Mystery,Thriller",6.8,83855,751121,Autopsja Jane Doe,The Autopsy of Jane Doe,2016,0,5,"USA, Wielka Brytania",Horror,2017-2-18,2017,2.5,"['USA', 'GBR']",horror,0,-1.7999999999999998,7
tt4698684,movie,Hunt for the Wilderpeople,Hunt for the Wilderpeople,0,2016,\N,101,"Adventure,Comedy,Drama",7.9,92907,752541,Dzikie łowy,Hunt for the Wilderpeople,2016,0,7,Nowa Zelandia,"Dramat, Komedia, Przygodowy",2017-4-23,2017,3.5,['NZL'],"drama, comedy, przygodowy",0,-0.9000000000000004,8
tt4901306,movie,Perfect Strangers,Perfetti sconosciuti,0,2016,\N,97,"Comedy,Drama",7.8,48905,752725,Dobrze się kłamie w miłym towarzystwie,Perfetti sconosciuti,2016,0,8,Włochy,"Dramat, Komedia",2017-4-15,2017,4.0,['ITA'],"drama, comedy",0,0.20000000000000018,8
tt2704998,movie,Game Night,Game Night,0,2018,\N,100,"Action,Comedy,Crime",6.9,177249,757913,Wieczór gier,Game Night,2018,1,8,USA,Komedia,2018-4-25,2018,4.0,['USA'],comedy,0,1.0999999999999996,7
tt0185125,movie,All About My Mother,Todo sobre mi madre,0,1999,\N,101,Drama,7.8,83084,758,Wszystko o mojej matce,Todo sobre mi madre,1999,1,8,"Francja, Hiszpania",Dramat,2010-6-1,2010,4.0,"['FRA', 'ESP']",drama,0,0.20000000000000018,8
tt0110475,movie,The Mask,The Mask,0,1994,\N,101,"Comedy,Crime,Fantasy",6.9,322984,7585,Maska,The Mask,1994,0,8,USA,"Fantasy, Komedia",2010-6-1,2010,4.0,['USA'],"fantasy, comedy",0,1.0999999999999996,7
tt4881806,movie,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,0,2018,\N,128,"Action,Adventure,Sci-Fi",6.2,235336,758909,Jurassic World: Upadłe królestwo,Jurassic World: Fallen Kingdom,2018,0,7,USA,"Przygodowy, Sci-Fi",2018-6-13,2018,3.5,['USA'],"przygodowy, sci-fi",0,0.7999999999999998,6
tt0076759,movie,Star Wars: Episode IV - A New Hope,Star Wars,0,1977,\N,121,"Action,Adventure,Fantasy",8.6,1156102,759,Gwiezdne wojny: Część IV - Nowa nadzieja,Star Wars,1977,0,4,USA,"Przygodowy, Sci-Fi",2010-6-1,2010,2.0,['USA'],"przygodowy, sci-fi",0,-4.6,9
tt5109784,movie,Mother!,Mother!,0,2017,\N,121,"Drama,Horror,Mystery",6.6,170067,760272,mother!,Mother!,2017,1,10,USA,Horror,2017-11-4,2017,5.0,['USA'],horror,0,3.4000000000000004,7
tt5220122,movie,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,0,2018,\N,97,"Adventure,Animation,Comedy",6.3,47527,760651,Hotel Transylwania 3,Hotel Transylvania 3: Summer Vacation,2018,0,7,USA,"Animacja, Familijny, Komedia",2018-10-18,2018,3.5,['USA'],"animacja, familijny, comedy",0,0.7000000000000002,6
tt5027774,movie,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",0,2017,\N,115,"Comedy,Crime,Drama",8.2,372280,767406,"Trzy billboardy za Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017,0,8,"USA, Wielka Brytania","Dramat, Komedia, Kryminał",2018-2-22,2018,4.0,"['USA', 'GBR']","drama, comedy, crime",0,-0.1999999999999993,8
tt5516328,movie,Ghost Stories,Ghost Stories,0,2017,\N,98,"Drama,Horror",6.4,26382,767751,Przebudzenie dusz,Ghost Stories,2017,0,7,Wielka Brytania,Horror,2018-11-11,2018,3.5,['GBR'],horror,0,0.5999999999999996,6
tt5215952,movie,The Wailing,Gok-seong,0,2016,\N,156,"Horror,Mystery,Thriller",7.4,39224,767889,Lament,Gok-seong,2016,0,2,"USA, Korea Południowa",Horror,2017-2-18,2017,1.0,"['USA', 'KOR']",horror,0,-5.4,7
tt5592248,movie,The Beguiled,The Beguiled,0,2017,\N,93,"Drama,Thriller",6.3,46111,769844,Na pokuszenie,The Beguiled,2017,0,7,USA,Dramat,2017-11-9,2017,3.5,['USA'],drama,0,0.7000000000000002,6
tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,\N,76,"Animation,Family,Fantasy",8.0,276365,7705,Miasteczko Halloween,The Nightmare Before Christmas,1993,0,9,USA,"Animacja, Fantasy, Musical",2015-10-3,2015,4.5,['USA'],"animacja, fantasy, musical",0,1.0,8
tt0120669,movie,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,0,1998,\N,118,"Adventure,Comedy,Drama",7.6,247364,772,Las Vegas Parano,Fear and Loathing in Las Vegas,1998,0,7,USA,"Dramat, Surrealistyczny, Komedia",2010-6-1,2010,3.5,['USA'],"drama, surrealistyczny, comedy",0,-0.5999999999999996,8
tt4998772,movie,Bedeviled,Bedeviled,0,2016,\N,91,"Horror,Thriller",4.2,2577,772939,Aplik@cja,Bedeviled,2016,0,4,USA,Horror,2017-10-14,2017,2.0,['USA'],horror,0,-0.20000000000000018,4
tt0181689,movie,Minority Report,Minority Report,0,2002,\N,145,"Action,Crime,Mystery",7.6,480384,7738,Raport mniejszości,Minority Report,2002,0,6,USA,"Thriller, Sci-Fi",2010-6-1,2010,3.0,['USA'],"thriller, sci-fi",0,-1.5999999999999996,8
tt5742374,movie,You Were Never Really Here,You Were Never Really Here,0,2017,\N,89,"Crime,Drama,Mystery",6.8,83674,775228,Nigdy cię tu nie było,You Were Never Really Here,2017,0,8,"Francja, USA, Wielka Brytania","Dramat, Thriller",2018-5-5,2018,4.0,"['FRA', 'USA', 'GBR']","drama, thriller",0,1.2000000000000002,7
tt5580390,movie,The Shape of Water,The Shape of Water,0,2017,\N,123,"Adventure,Drama,Fantasy",7.3,330412,775970,Kształt wody,The Shape of Water,2017,0,5,USA,Fantasy,2018-3-5,2018,2.5,['USA'],fantasy,0,-2.3,7
tt1072748,movie,Winchester,Winchester,0,2018,\N,99,"Biography,Drama,Fantasy",5.4,26272,776042,Winchester. Dom duchów,Winchester,2018,0,6,"Australia, USA",Horror,2018-2-17,2018,3.0,"['AUS', 'USA']",horror,0,0.5999999999999996,5
tt6105098,movie,The Lion King,The Lion King,0,2019,\N,118,"Adventure,Animation,Drama",7.0,148899,776316,Król Lew,The Lion King,2019,0,8,USA,"Animacja, Familijny, Przygodowy",2019-8-5,2019,4.0,['USA'],"animacja, familijny, przygodowy",0,1.0,7
tt5736696,movie,R.A.I.D. Special Unit,Raid dingue,0,2016,\N,105,"Action,Comedy,Romance",5.5,2940,777911,Agentka specjalnej troski,Raid dingue,2016,0,6,"Belgia, Francja","Komedia, Akcja",2019-9-19,2019,3.0,"['BEL', 'FRA']","comedy, action",0,0.5,6
tt4695012,movie,It Comes At Night,It Comes at Night,0,2017,\N,91,"Horror,Mystery",6.2,73869,779305,To przychodzi po zmroku,It Comes at Night,2017,0,7,USA,Horror,2017-7-27,2017,3.5,['USA'],horror,0,0.7999999999999998,6
tt1571234,movie,Mortal Engines,Mortal Engines,0,2018,\N,128,"Action,Adventure,Fantasy",6.1,87494,785620,Zabójcze maszyny,Mortal Engines,2018,0,5,"Nowa Zelandia, USA",Sci-Fi,2019-6-14,2019,2.5,"['NZL', 'USA']",sci-fi,0,-1.0999999999999996,6
tt4154796,movie,Avengers: Endgame,Avengers: Endgame,0,2019,\N,181,"Action,Adventure,Drama",8.5,625227,790542,Avengers: Koniec gry,Avengers: Endgame,2019,0,5,USA,"Akcja, Sci-Fi",2019-5-23,2019,2.5,['USA'],"action, sci-fi",0,-3.5,8
tt2854926,movie,Tag,Tag,0,2018,\N,100,Comedy,6.5,95542,791088,Berek,Tag,2018,0,6,USA,Komedia,2018-7-26,2018,3.0,['USA'],comedy,0,-0.5,6
tt6628394,movie,Bad Times at the El Royale,Bad Times at the El Royale,0,2018,\N,141,"Crime,Drama,Mystery",7.1,107957,795520,Źle się dzieje w El Royale,Bad Times at the El Royale,2018,0,4,USA,Thriller,2019-3-16,2019,2.0,['USA'],thriller,0,-3.0999999999999996,7
tt3986820,movie,The Endless,The Endless,0,2017,\N,111,"Fantasy,Horror,Sci-Fi",6.5,25369,795734,Endless,The Endless,2017,0,8,USA,"Horror, Sci-Fi",2018-6-23,2018,4.0,['USA'],"horror, sci-fi",0,1.5,6
tt5758778,movie,Skyscraper,Skyscraper,0,2018,\N,102,"Action,Adventure,Thriller",5.8,89723,795910,Drapacz chmur,Skyscraper,2018,0,2,USA,Akcja,2019-5-4,2019,1.0,['USA'],action,0,-3.8,6
tt6644200,movie,A Quiet Place,A Quiet Place,0,2018,\N,90,"Drama,Horror,Sci-Fi",7.5,338106,795912,Ciche miejsce,A Quiet Place,2018,0,6,USA,"Horror, Sci-Fi",2018-4-19,2018,3.0,['USA'],"horror, sci-fi",0,-1.5,8
tt0072431,movie,Young Frankenstein,Young Frankenstein,0,1974,\N,106,Comedy,8.0,136067,7960,Młody Frankenstein,Young Frankenstein,1974,0,9,USA,"Horror, Komedia, Sci-Fi",2015-10-15,2015,4.5,['USA'],"horror, comedy, sci-fi",0,1.0,8
tt0112792,movie,Dangerous Minds,Dangerous Minds,0,1995,\N,99,"Biography,Drama",6.5,45742,7961,Młodzi gniewni,Dangerous Minds,1995,1,8,USA,"Biograficzny, Dramat",2010-6-1,2010,4.0,['USA'],"biographic, drama",0,1.5,6
tt6212478,movie,American Animals,American Animals,0,2018,\N,116,"Biography,Crime,Drama",7.0,32636,797361,Zwierzęta Ameryki,American Animals,2018,0,8,USA,"Dramat, Kryminał",2019-2-8,2019,4.0,['USA'],"drama, crime",0,1.0,7
tt0107653,movie,Naked,Naked,0,1993,\N,132,"Comedy,Drama",7.8,31344,7992,Nadzy,Naked,1993,0,8,Wielka Brytania,Dramat,2014-9-24,2014,4.0,['GBR'],drama,0,0.20000000000000018,8
tt0102511,movie,Naked Lunch,Naked Lunch,0,1991,\N,115,Drama,7.1,43996,8011,Nagi lunch,Naked Lunch,1991,0,9,"Japonia, Kanada, Wielka Brytania","Thriller, Sci-Fi, Psychologiczny",2016-11-20,2016,4.5,"['JPN', 'CAN', 'GBR']","thriller, sci-fi, psychologiczny",0,1.9000000000000004,7
tt6921996,movie,Johnny English Strikes Again,Johnny English Strikes Again,0,2018,\N,89,"Action,Adventure,Comedy",6.2,53611,802456,Johnny English: Nokaut,Johnny English Strikes Again,2018,0,7,"Francja, USA, Wielka Brytania","Komedia, Szpiegowski",2019-3-23,2019,3.5,"['FRA', 'USA', 'GBR']","comedy, szpiegowski",0,0.7999999999999998,6
tt7784604,movie,Hereditary,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",7.3,185241,802930,Dziedzictwo. Hereditary,Hereditary,2018,0,6,USA,"Dramat, Horror",2018-6-23,2018,3.0,['USA'],"drama, horror",0,-1.2999999999999998,7
tt6892206,movie,Naples in Veils,Napoli velata,0,2017,\N,113,"Drama,Mystery,Romance",5.9,1750,803413,Neapol spowity tajemnicą,Napoli velata,2017,0,7,Włochy,Thriller,2018-8-3,2018,3.5,['ITA'],thriller,0,1.0999999999999996,6
tt6738136,movie,Revenge,Revenge,0,2017,\N,108,"Action,Horror,Thriller",6.3,30129,807467,Zemsta,Revenge,2017,0,8,"Belgia, Francja","Thriller, Akcja",2018-6-23,2018,4.0,"['BEL', 'FRA']","thriller, action",0,1.7000000000000002,6
tt7349662,movie,BlacKkKlansman,BlacKkKlansman,0,2018,\N,135,"Biography,Crime,Drama",7.5,172052,807561,Czarne bractwo. BlacKkKlansman,BlacKkKlansman,2018,0,8,USA,"Biograficzny, Dramat, Kryminał",2019-1-23,2019,4.0,['USA'],"biographic, drama, crime",0,0.5,8
tt6805422,movie,Le trip à trois,Le trip à trois,0,2017,\N,91,Comedy,6.0,535,807784,A może by tak trójkącik?,Le trip à trois,2017,0,7,Kanada,Komedia,2018-9-6,2018,3.5,['CAN'],comedy,0,1.0,6
tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,"Comedy,Crime",6.9,45133,8086,"Nic nie widziałem, nic nie słyszałem","See No Evil, Hear No Evil",1989,0,6,USA,Komedia kryminalna,2013-12-15,2013,3.0,['USA'],komedia kryminalna,0,-0.9000000000000004,7
tt7489816,movie,Nothing to Hide,Le jeu,0,2018,\N,90,"Comedy,Drama",6.8,9518,810299,Nic do ukrycia,Le jeu,2018,0,4,Francja,Komedia,2019-5-4,2019,2.0,['FRA'],comedy,0,-2.8,7
tt8946378,movie,Knives Out,Knives Out,0,2019,\N,130,"Comedy,Crime,Drama",8.1,66522,816979,Na noże,Knives Out,2019,0,8,USA,"Dramat, Komedia kryminalna",2019-12-10,2019,4.0,['USA'],"drama, komedia kryminalna",0,-0.09999999999999964,8
tt6857112,movie,Us,Us,0,2019,\N,116,"Horror,Mystery,Thriller",6.9,168974,816982,To my,Us,2019,0,5,"Chiny, Japonia, USA",Thriller,2019-11-1,2019,2.5,"['CHN', 'JPN', 'USA']",thriller,0,-1.9000000000000004,7
tt0119891,movie,Phantoms,Phantoms,0,1998,\N,96,"Horror,Sci-Fi,Thriller",5.5,18792,820,Odwieczny wróg,Phantoms,1998,0,7,"Japonia, USA","Dramat, Horror, Sci-Fi",2015-4-14,2015,3.5,"['JPN', 'USA']","drama, horror, sci-fi",0,1.5,6
tt0167404,movie,The Sixth Sense,The Sixth Sense,0,1999,\N,107,"Drama,Mystery,Thriller",8.1,864952,825,Szósty zmysł,The Sixth Sense,1999,0,4,USA,Thriller,2010-6-1,2010,2.0,['USA'],thriller,0,-4.1,8
tt0082869,movie,Outland,Outland,0,1981,\N,109,"Action,Crime,Sci-Fi",6.6,25590,8277,Odległy ląd,Outland,1981,0,5,Wielka Brytania,"Sensacyjny, Sci-Fi",2018-10-9,2018,2.5,['GBR'],"sensacyjny, sci-fi",0,-1.5999999999999996,7
tt0080360,movie,Altered States,Altered States,0,1980,\N,102,"Horror,Sci-Fi,Thriller",6.9,30172,8280,Odmienne stany świadomości,Altered States,1980,0,8,USA,"Dramat, Horror, Sci-Fi",2016-8-21,2016,4.0,['USA'],"drama, horror, sci-fi",0,1.0999999999999996,7
tt6292852,movie,I Am Mother,I Am Mother,0,2019,\N,113,"Drama,Horror,Sci-Fi",6.8,54940,829669,Jestem matką,I Am Mother,2019,0,5,Australia,"Thriller, Sci-Fi",2019-8-16,2019,2.5,['AUS'],"thriller, sci-fi",0,-1.7999999999999998,7
tt0075005,movie,The Omen,The Omen,0,1976,\N,111,Horror,7.5,101039,8335,Omen,The Omen,1976,0,8,"USA, Wielka Brytania",Horror,2011-6-12,2011,4.0,"['USA', 'GBR']",horror,0,0.5,8
tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,8.8,1734149,837,Podziemny krąg,Fight Club,1999,0,7,"Niemcy, USA","Thriller, Psychologiczny",2010-6-1,2010,3.5,"['DEU', 'USA']","thriller, psychologiczny",0,-1.8000000000000007,9
tt0162661,movie,Sleepy Hollow,Sleepy Hollow,0,1999,\N,105,"Fantasy,Horror,Mystery",7.3,313057,844,Jeździec bez głowy,Sleepy Hollow,1999,0,8,"Niemcy, USA",Horror,2010-6-1,2010,4.0,"['DEU', 'USA']",horror,0,0.7000000000000002,7
tt0185937,movie,The Blair Witch Project,The Blair Witch Project,0,1999,\N,81,"Horror,Mystery",6.5,221357,847,Blair Witch Project,The Blair Witch Project,1999,0,8,USA,"Horror, Dokumentalizowany",2010-6-1,2010,4.0,['USA'],"horror, dokumentalizowany",0,1.5,6
tt0120689,movie,The Green Mile,The Green Mile,0,1999,\N,189,"Crime,Drama,Fantasy",8.6,1056580,862,Zielona mila,The Green Mile,1999,0,7,USA,Dramat,2010-6-1,2010,3.5,['USA'],drama,0,-1.5999999999999996,9
tt0093058,movie,Full Metal Jacket,Full Metal Jacket,0,1987,\N,116,"Drama,War",8.3,630072,8625,Pełny magazynek,Full Metal Jacket,1987,1,9,"USA, Wielka Brytania","Dramat, Wojenny",2010-8-28,2010,4.5,"['USA', 'GBR']","drama, war",0,0.6999999999999993,8
