ID,Tytuł polski,Tytuł oryginalny,Rok produkcji,Ulubione,Ocena,Kraj produkcji,Gatunek,Data,OcenaImdb,originalTitle,startYear,genre_eng
714080,Cloverfield Lane 10,10 Cloverfield Lane,2016,0,6,USA,"Thriller, Sci-Fi",2016-7-3,3.0,10 Cloverfield Lane,2016,"thriller, sci-fi"
704946,Obecność 2,The Conjuring 2,2016,0,6,USA,Horror,2016-6-29,3.0,The Conjuring 2,2016,horror
726089,Nienasyceni,A Bigger Splash,2015,0,5,"Francja, Włochy","Dramat, Kryminał",2016-6-28,2.5,A Bigger Splash,2015,"drama, crime"
747433,Pitbull. Nowe porządki,,2016,0,6,Polska,"Dramat, Sensacyjny",2016-6-22,3.0,,2016,"drama, sensacyjny"
715836,Po tamtej stronie drzwi,The Other Side of the Door,2016,0,3,"Indie, USA, Wielka Brytania",Horror,2016-6-11,1.5,The Other Side of the Door,2016,horror
484601,Wyrok za prawdę,Kill the Messenger,2014,0,6,USA,"Biograficzny, Dramat, Kryminał",2016-6-3,3.0,Kill the Messenger,2014,"biographic, drama, crime"
698051,X-Men: Apocalypse,,2016,0,7,USA,"Akcja, Sci-Fi",2016-6-3,3.5,,2016,"action, sci-fi"
668292,Sprawa zaufania,Trust Me,2013,0,7,USA,"Dramat, Komedia",2016-5-14,3.5,Trust Me,2013,"drama, comedy"
728264,Colonia,,2015,0,7,"Francja, Luksemburg, Niemcy, Wielka Brytania",Dramat,2016-5-11,3.5,,2015,drama
699976,Point Break - na fali,Point Break,2015,0,4,"Chiny, Niemcy, USA",Akcja,2016-5-5,2.0,Point Break,2015,action
731541,Pokój,Room,2015,0,7,"Irlandia, Kanada, USA, Wielka Brytania",Dramat,2016-5-4,3.5,Room,2015,drama
702785,Projektantka,The Dressmaker,2015,0,5,Australia,"Dramat, Komedia",2016-4-12,2.5,The Dressmaker,2015,"drama, comedy"
687215,Batman v Superman: Świt sprawiedliwości,Batman v Superman: Dawn of Justice,2016,0,6,USA,"Akcja, Sci-Fi",2016-4-11,3.0,Batman v Superman: Dawn of Justice,2016,"action, sci-fi"
612189,Chappie,,2015,0,5,"RPA, USA","Akcja, Sci-Fi",2016-4-10,2.5,,2015,"action, sci-fi"
720241,Anatomia zła,,2015,0,5,Polska,Thriller,2016-4-9,2.5,,2015,thriller
30671,"Pół żartem, pół serio",Some Like It Hot,1959,0,9,USA,Komedia,2016-3-31,4.5,Some Like It Hot,1959,comedy
743503,Schmitke,,2014,0,8,"Czechy, Niemcy",Komedia,2016-3-30,4.0,,2014,comedy
732548,Big Short,The Big Short,2015,0,8,USA,Dramat,2016-3-27,4.0,The Big Short,2015,drama
695696,Londyn w ogniu,London Has Fallen,2016,0,5,"USA, Wielka Brytania, Bułgaria","Thriller, Akcja",2016-3-18,2.5,London Has Fallen,2016,"thriller, action"
715591,Nie igraj z ogniem,Digging for Fire,2015,0,6,USA,Dramat,2016-3-16,3.0,Digging for Fire,2015,drama
698272,Nikt znikąd,Un illustre inconnu,2014,0,6,Francja,Thriller,2016-3-15,3.0,Un illustre inconnu,2014,thriller
643054,Jeżeli nadejdzie jutro,How I Live Now,2013,0,7,Wielka Brytania,Dramat,2016-3-15,3.5,How I Live Now,2013,drama
695003,Sufrażystka,Suffragette,2015,0,4,Wielka Brytania,Dramat,2016-3-14,2.0,Suffragette,2015,drama
733187,Prawie jak matka,Que Horas Ela Volta?,2015,0,8,Brazylia,Dramat,2016-3-14,4.0,Que Horas Ela Volta?,2015,drama
629224,Igrzyska śmierci: Kosogłos. Część 2,The Hunger Games: Mockingjay Part 2,2015,0,3,"Niemcy, USA","Akcja, Sci-Fi",2016-3-13,1.5,The Hunger Games: Mockingjay Part 2,2015,"action, sci-fi"
723550,Spotlight,,2015,0,6,"Kanada, USA",Dramat,2016-3-8,3.0,,2015,drama
514675,Deadpool,,2016,0,7,USA,"Komedia, Akcja, Sci-Fi",2016-3-4,3.5,,2016,"comedy, action, sci-fi"
695281,Ugotowany,Burnt,2015,0,3,USA,"Dramat, Komedia",2016-3-4,1.5,Burnt,2015,"drama, comedy"
677578,Czerwony pająk,,2015,0,3,Polska,Thriller,2016-3-3,1.5,,2015,thriller
7846,Morderstwo w Orient Expressie,Murder on the Orient Express,1974,0,6,Wielka Brytania,Kryminał,2016-3-1,3.0,Murder on the Orient Express,1974,crime
644817,Łowca czarownic,The Last Witch Hunter,2015,0,5,"Chiny, Kanada, USA","Fantasy, Przygodowy",2016-2-29,2.5,The Last Witch Hunter,2015,"fantasy, przygodowy"
686359,Victor Frankenstein,,2015,0,4,USA,"Dramat, Horror",2016-2-29,2.0,,2015,"drama, horror"
631109,"Cześć, Carter",Hello Carter,2013,0,5,Wielka Brytania,"Dramat, Komedia",2016-2-28,2.5,Hello Carter,2013,"drama, comedy"
733808,Strategia mistrza,The Program,2015,0,7,"Francja, Wielka Brytania","Biograficzny, Dramat, Sportowy",2016-2-6,3.5,The Program,2015,"biographic, drama, sportowy"
708003,Dobre zabijanie,Good Kill,2014,0,7,USA,"Dramat, Thriller",2016-2-3,3.5,Good Kill,2014,"drama, thriller"
714269,Legend,,2015,0,5,"Francja, USA, Wielka Brytania","Biograficzny, Gangsterski",2016-1-31,2.5,,2015,"biographic, gangsterski"
219650,Ukojenie,Solace,2015,0,4,USA,Thriller,2016-1-31,2.0,Solace,2015,thriller
1465,Gwiezdne wojny: Część II - Atak klonów,Star Wars: Episode II - Attack of the Clones,2002,0,4,USA,"Przygodowy, Sci-Fi",2016-1-24,2.0,Star Wars: Episode II - Attack of the Clones,2002,"przygodowy, sci-fi"
520,Gwiezdne wojny: Część I - Mroczne widmo,Star Wars: Episode I - The Phantom Menace,1999,0,5,USA,"Przygodowy, Sci-Fi",2016-1-24,2.5,Star Wars: Episode I - The Phantom Menace,1999,"przygodowy, sci-fi"
527134,Pakt z diabłem,Black Mass,2015,0,6,"USA, Wielka Brytania","Dramat, Kryminał",2016-1-14,3.0,Black Mass,2015,"drama, crime"
11900,Zabić drozda,To Kill a Mockingbird,1962,0,6,USA,"Obyczajowy, Prawniczy, Dramat sądowy",2016-1-13,3.0,To Kill a Mockingbird,1962,"drama, prawniczy, dramat sądowy"
648235,Siostry,Perfect Sisters,2014,0,6,Kanada,"Dramat, Kryminał, Thriller",2016-1-12,3.0,Perfect Sisters,2014,"drama, crime, thriller"
694246,Creed: Narodziny legendy,Creed,2015,0,7,USA,"Dramat, Sportowy",2016-1-12,3.5,Creed,2015,"drama, sportowy"
625905,Sekret w ich oczach,Secret in Their Eyes,2015,0,6,USA,"Kryminał, Thriller",2016-1-12,3.0,Secret in Their Eyes,2015,"crime, thriller"
638153,Fort Bliss,,2014,0,7,"Turcja, USA",Dramat,2016-1-11,3.5,,2014,drama
713093,Kto tam?,"Knock, Knock",2015,0,5,"USA, Chile","Dramat, Thriller",2016-1-1,2.5,"Knock, Knock",2015,"drama, thriller"
710094,The Walk. Sięgając chmur,The Walk,2015,0,6,USA,"Biograficzny, Dramat",2016-1-1,3.0,The Walk,2015,"biographic, drama"
702950,Lobster,The Lobster,2015,0,9,"Francja, Grecja, Holandia, Irlandia, Wielka Brytania",Thriller,2016-1-1,4.5,The Lobster,2015,thriller
586583,Zjawa,The Revenant,2015,0,7,"Hongkong, USA, Tajwan","Dramat, Przygodowy, Western",2016-1-1,3.5,The Revenant,2015,"drama, przygodowy, western"
31897,Złodzieje rowerów,Ladri di biciclette,1948,0,7,Włochy,Dramat,2015-12-31,3.5,Ladri di biciclette,1948,drama
714192,Nienawistna ósemka,The Hateful Eight,2015,0,8,USA,Western,2015-12-29,4.0,The Hateful Eight,2015,western
382751,Ładunek 200,Gruz 200,2007,0,8,Rosja,"Dramat, Thriller",2015-12-22,4.0,Gruz 200,2007,"drama, thriller"
712145,Wizyta,The Visit,2015,0,6,USA,Horror,2015-12-21,3.0,The Visit,2015,horror
693468,Blue Ruin,,2013,0,6,"Francja, USA",Thriller,2015-12-21,3.0,,2013,thriller
728144,Most szpiegów,Bridge of Spies,2015,0,7,"Indie, Niemcy, USA","Dramat, Thriller",2015-12-15,3.5,Bridge of Spies,2015,"drama, thriller"
684980,Sils Maria,Clouds of Sils Maria,2014,0,7,"Francja, Niemcy, Szwajcaria, USA",Dramat,2015-12-12,3.5,Clouds of Sils Maria,2014,drama
702521,American Ultra,,2015,0,6,"Szwajcaria, USA","Komedia, Akcja",2015-12-12,3.0,,2015,"comedy, action"
718773,"Christmas, Again",,2014,0,6,USA,Melodramat,2015-12-10,3.0,,2014,melodramat
689561,Manglehorn,,2014,0,6,USA,Dramat,2015-12-10,3.0,,2014,drama
714061,Dziewczynka z kotem,Incompresa,2014,0,6,"Francja, Włochy",Dramat,2015-12-10,3.0,Incompresa,2014,drama
699194,Nowa dziewczyna,Une nouvelle amie,2014,0,7,Francja,Dramat,2015-12-3,3.5,Une nouvelle amie,2014,drama
557434,Głosy,The Voices,2014,0,6,"Niemcy, USA","Thriller, Komedia kryminalna",2015-11-28,3.0,The Voices,2014,"thriller, komedia kryminalna"
947,Żona astronauty,The Astronaut's Wife,1999,0,5,USA,"Dramat, Thriller, Sci-Fi",2015-11-25,2.5,The Astronaut's Wife,1999,"drama, thriller, sci-fi"
723530,Nad morzem,By the Sea,2015,0,5,"Francja, USA, Malta",Melodramat,2015-11-23,2.5,By the Sea,2015,melodramat
119514,Pan od muzyki,Les choristes,2004,0,7,"Francja, Niemcy, Szwajcaria","Dramat, Muzyczny",2015-11-17,3.5,Les choristes,2004,"drama, muzyczny"
709434,Turysta,Force Majeure,2014,0,7,"Dania, Francja, Norwegia, Szwecja","Dramat, Psychologiczny",2015-11-11,3.5,Force Majeure,2014,"drama, psychologiczny"
654406,Spectre,,2015,0,6,"USA, Wielka Brytania",Sensacyjny,2015-11-9,3.0,,2015,sensacyjny
689989,War Story,,2014,0,5,USA,Dramat,2015-11-6,2.5,,2014,drama
706142,Młodość,Youth,2015,0,6,"Francja, Szwajcaria, Wielka Brytania, Włochy",Dramat,2015-11-3,3.0,Youth,2015,drama
493963,Drzwi,Die Tür,2009,0,7,Niemcy,Thriller,2015-11-2,3.5,Die Tür,2009,thriller
736033,Dar,The Gift,2015,0,7,"Australia, Chiny, USA",Thriller,2015-11-1,3.5,The Gift,2015,thriller
30650,Droga do zatracenia,Road to Perdition,2002,0,5,USA,"Dramat, Gangsterski",2015-10-23,2.5,Road to Perdition,2002,"drama, gangsterski"
712371,Cake,,2014,0,7,USA,Dramat,2015-10-17,3.5,,2014,drama
714087,Body/Ciało,,2015,0,5,Polska,Dramat,2015-10-12,2.5,,2015,drama
715533,Marsjanin,The Martian,2015,0,8,"USA, Wielka Brytania",Sci-Fi,2015-10-7,4.0,The Martian,2015,sci-fi
191345,Zodiak,Zodiac,2007,0,9,USA,"Dramat, Kryminał, Thriller",2015-10-5,4.5,Zodiac,2007,"drama, crime, thriller"
702809,Agentka,Spy,2015,0,6,USA,"Komedia, Akcja",2015-10-5,3.0,Spy,2015,"comedy, action"
583309,Kryptonim U.N.C.L.E.,The Man from U.N.C.L.E.,2015,0,6,"USA, Wielka Brytania","Komedia, Akcja",2015-9-30,3.0,The Man from U.N.C.L.E.,2015,"comedy, action"
695659,Everest,,2015,0,6,"Islandia, USA, Wielka Brytania","Przygodowy, Thriller",2015-9-28,3.0,,2015,"przygodowy, thriller"
713103,Sicario,,2015,0,8,USA,"Dramat, Kryminał",2015-9-28,4.0,,2015,"drama, crime"
490328,Różyczka,,2010,0,7,Polska,Dramat,2015-9-14,3.5,,2010,drama
657155,Dziewczyna warta grzechu,She's Funny That Way,2014,0,7,"Niemcy, USA",Komedia,2015-9-10,3.5,She's Funny That Way,2014,comedy
492946,Witamy na Hawajach,Aloha,2015,0,6,USA,"Przygodowy, Komedia rom.",2015-9-10,3.0,Aloha,2015,"przygodowy, komedia rom."
609966,Do utraty sił,Southpaw,2015,0,7,USA,"Dramat, Sportowy",2015-9-9,3.5,Southpaw,2015,"drama, sportowy"
686639,Klucz do wieczności,Self/less,2015,0,5,USA,"Thriller, Sci-Fi",2015-9-9,2.5,Self/less,2015,"thriller, sci-fi"
655048,Mission: Impossible - Rogue Nation,,2015,0,6,"Chiny, Hongkong, USA",Sensacyjny,2015-9-2,3.0,,2015,sensacyjny
651260,Grace księżna Monako,Grace of Monaco,2014,0,4,"Belgia, Francja, Szwajcaria, USA, Włochy","Biograficzny, Dramat",2015-9-2,2.0,Grace of Monaco,2014,"biographic, drama"
566079,Effie Gray,,2014,0,7,Wielka Brytania,"Biograficzny, Dramat",2015-9-2,3.5,,2014,"biographic, drama"
699082,Fałszerz,The Forger,2014,0,5,USA,"Kryminał, Thriller",2015-8-24,2.5,The Forger,2014,"crime, thriller"
603315,Zabójczy Joe,Killer Joe,2011,0,7,USA,"Kryminał, Thriller",2015-8-21,3.5,Killer Joe,2011,"crime, thriller"
555270,Upokorzenie,The Humbling,2014,0,6,"USA, Włochy","Dramat, Komedia",2015-8-17,3.0,The Humbling,2014,"drama, comedy"
707286,Co robimy w ukryciu,What We Do in the Shadows,2014,0,7,"Nowa Zelandia, USA","Horror, Komedia, Dokumentalizowany",2015-8-14,3.5,What We Do in the Shadows,2014,"horror, comedy, dokumentalizowany"
512784,Terminator: Genisys,Terminator Genisys,2015,0,5,USA,"Akcja, Sci-Fi",2015-8-14,2.5,Terminator Genisys,2015,"action, sci-fi"
691412,Rok przemocy,A Most Violent Year,2014,0,6,USA,"Dramat, Kryminał",2015-8-14,3.0,A Most Violent Year,2014,"drama, crime"
666736,Wyjątki z Dekalogu,I lossens time,2013,0,6,"Dania, Szwecja",Dramat,2015-8-6,3.0,I lossens time,2013,drama
666433,"O dziewczynie, która wraca nocą sama do domu",A Girl Walks Home Alone at Night,2014,0,6,USA,"Horror, Romans",2015-7-30,3.0,A Girl Walks Home Alone at Night,2014,"horror, romance"
257691,Ant-Man,,2015,0,5,USA,"Akcja, Sci-Fi",2015-7-29,2.5,,2015,"action, sci-fi"
632382,Wróg numer jeden,Zero Dark Thirty,2012,0,7,USA,"Thriller, Szpiegowski",2015-7-26,3.5,Zero Dark Thirty,2012,"thriller, szpiegowski"
678251,Szybcy i wściekli 7,Furious Seven,2015,0,6,"Japonia, USA",Akcja,2015-7-26,3.0,Furious Seven,2015,action
698052,San Andreas,,2015,0,6,"Australia, USA",Katastroficzny,2015-7-8,3.0,,2015,disaster
689545,Dzikie historie,Relatos salvajes,2014,0,7,"Argentyna, Hiszpania",Czarna komedia,2015-7-8,3.5,Relatos salvajes,2014,czarna komedia
680737,Gunman: Odkupienie,The Gunman,2015,0,4,"Francja, Hiszpania, USA, Wielka Brytania","Thriller, Akcja",2015-7-5,2.0,The Gunman,2015,"thriller, action"
698422,Slow West,,2015,0,6,"Nowa Zelandia, Wielka Brytania",Western,2015-7-5,3.0,,2015,western
682082,"Dwa dni, jedna noc","Deux jours, une nuit",2014,0,7,"Belgia, Francja, Włochy",Dramat,2015-6-23,3.5,"Deux jours, une nuit",2014,drama
644005,Gra tajemnic,The Imitation Game,2014,0,5,USA,"Biograficzny, Dramat",2015-6-23,2.5,The Imitation Game,2014,"biographic, drama"
556929,Jurassic World,,2015,0,7,USA,"Przygodowy, Sci-Fi",2015-6-18,3.5,,2015,"przygodowy, sci-fi"
95747,Mad Max: Na drodze gniewu,Mad Max: Fury Road,2015,0,7,"Australia, USA","Sensacyjny, Sci-Fi",2015-6-4,3.5,Mad Max: Fury Road,2015,"sensacyjny, sci-fi"
693142,Niezłomny,Unbroken,2014,0,4,USA,"Biograficzny, Dramat, Wojenny",2015-5-30,2.0,Unbroken,2014,"biographic, drama, war"
663735,Pojmani,The Captive,2014,0,6,Kanada,Thriller,2015-5-25,3.0,The Captive,2014,thriller
702937,Carte Blanche,,2015,0,6,Polska,Dramat obyczajowy,2015-5-25,3.0,,2015,dramat obyczajowy
655364,Maggie,,2015,0,6,"Szwajcaria, USA","Dramat, Horror",2015-5-23,3.0,,2015,"drama, horror"
694545,Dzika droga,Wild,2014,0,7,USA,"Biograficzny, Dramat",2015-5-21,3.5,Wild,2014,"biographic, drama"
670219,Więcej niż słowa,Louder Than Words,2013,0,3,USA,"Dramat, Familijny",2015-5-14,1.5,Louder Than Words,2013,"drama, familijny"
700906,Chłopak z sąsiedztwa,The Boy Next Door,2015,0,3,USA,Thriller,2015-5-12,1.5,The Boy Next Door,2015,thriller
659455,Exodus: Bogowie i królowie,Exodus: Gods and Kings,2014,0,3,"Hiszpania, USA, Wielka Brytania","Dramat, Przygodowy, Biblijny",2015-5-6,1.5,Exodus: Gods and Kings,2014,"drama, przygodowy, biblijny"
602339,Prowincjuszka,Hick,2011,0,5,USA,"Dramat, Komedia",2015-5-2,2.5,Hick,2011,"drama, comedy"
688030,Piramida,The Pyramid,2014,0,2,USA,Horror,2015-4-26,1.0,The Pyramid,2014,horror
678657,Nocny pościg,Run All Night,2015,0,5,USA,"Dramat, Kryminał, Akcja",2015-4-21,2.5,Run All Night,2015,"drama, crime, action"
420136,Chłopiec w pasiastej piżamie,The Boy in the Striped Pyjamas,2008,0,7,"USA, Wielka Brytania","Dramat, Wojenny",2015-4-21,3.5,The Boy in the Striped Pyjamas,2008,"drama, war"
620,Wyspa doktora Moreau,The Island of Dr. Moreau,1996,0,7,USA,"Thriller, Sci-Fi",2015-4-3,3.5,The Island of Dr. Moreau,1996,"thriller, sci-fi"
686419,Ex Machina,,2015,0,7,Wielka Brytania,"Thriller, Sci-Fi",2015-4-2,3.5,,2015,"thriller, sci-fi"
655542,Oculus,,2013,0,5,USA,Horror,2015-4-2,2.5,,2013,horror
482800,Diabelska plansza Ouija,Ouija,2014,0,4,USA,Horror,2015-3-22,2.0,Ouija,2014,horror
106408,Terminal,The Terminal,2004,0,6,USA,Komedia rom.,2015-3-16,3.0,The Terminal,2004,komedia rom.
419050,Droga,The Road,2009,0,7,USA,"Thriller, Sci-Fi",2015-3-15,3.5,The Road,2009,"thriller, sci-fi"
626983,Igrzyska śmierci: Kosogłos. Część 1,The Hunger Games: Mockingjay Part 1,2014,0,2,USA,"Akcja, Sci-Fi",2015-2-26,1.0,The Hunger Games: Mockingjay Part 1,2014,"action, sci-fi"
546529,Ida,,2013,0,7,"Dania, Polska",Dramat,2015-2-26,3.5,,2013,drama
705248,Ziarno prawdy,,2015,0,7,Polska,"Kryminał, Thriller",2015-2-26,3.5,,2015,"crime, thriller"
298581,Wojna polsko-ruska,,2009,0,2,Polska,Dramat,2015-2-26,1.0,,2009,drama
658317,Wielkie piękno,La grande bellezza,2013,0,8,"Francja, Włochy","Dramat, Komedia",2015-2-18,4.0,La grande bellezza,2013,"drama, comedy"
654721,Jupiter: Intronizacja,Jupiter Ascending,2015,0,5,"Australia, USA","Akcja, Sci-Fi",2015-2-17,2.5,Jupiter Ascending,2015,"action, sci-fi"
698847,Whiplash,,2014,0,7,USA,"Dramat, Muzyczny",2015-2-16,3.5,,2014,"drama, muzyczny"
656040,Snajper,American Sniper,2014,0,8,USA,"Biograficzny, Dramat, Wojenny",2015-2-15,4.0,American Sniper,2014,"biographic, drama, war"
8182,Nocny kowboj,Midnight Cowboy,1969,0,7,USA,Dramat,2015-2-14,3.5,Midnight Cowboy,1969,drama
691862,Teoria wszystkiego,The Theory of Everything,2014,0,5,Wielka Brytania,"Biograficzny, Dramat",2015-2-9,2.5,The Theory of Everything,2014,"biographic, drama"
699881,Służby specjalne,,2014,0,6,Polska,Sensacyjny,2015-2-5,3.0,,2014,sensacyjny
32367,Zmiana pasa,Changing Lanes,2002,0,5,USA,"Dramat, Thriller",2015-2-5,2.5,Changing Lanes,2002,"drama, thriller"
472866,Wielkie oczy,Big Eyes,2014,0,5,USA,"Biograficzny, Dramat",2015-2-3,2.5,Big Eyes,2014,"biographic, drama"
670003,Uprowadzona 3,Taken 3,2014,0,2,Francja,Sensacyjny,2015-2-2,1.0,Taken 3,2014,sensacyjny
680709,Birdman,,2014,0,8,USA,"Dramat, Komedia",2015-1-21,4.0,,2014,"drama, comedy"
36178,Intacto,,2001,0,8,Hiszpania,Sensacyjny,2015-1-19,4.0,,2001,sensacyjny
698144,John Wick,,2014,0,6,"Chiny, USA","Thriller, Akcja",2015-1-17,3.0,,2014,"thriller, action"
629125,Boyhood,,2014,0,6,USA,Dramat,2015-1-17,3.0,,2014,drama
663821,Głupi i głupszy bardziej,Dumb and Dumber To,2014,0,3,USA,Komedia,2015-1-12,1.5,Dumb and Dumber To,2014,comedy
662242,Hobbit: Bitwa Pięciu Armii,The Hobbit: The Battle of the Five Armies,2014,0,3,"Nowa Zelandia, USA","Fantasy, Przygodowy",2015-1-11,1.5,The Hobbit: The Battle of the Five Armies,2014,"fantasy, przygodowy"
630714,Sędzia,The Judge,2014,0,6,USA,"Dramat, Kryminał",2015-1-4,3.0,The Judge,2014,"drama, crime"
691927,Magia w blasku księżyca,Magic in the Moonlight,2014,0,5,USA,Komedia,2015-1-4,2.5,Magic in the Moonlight,2014,comedy
702277,Motyl Still Alice,Still Alice,2014,0,8,"Francja, USA",Dramat,2015-1-2,4.0,Still Alice,2014,drama
676101,Brudny szmal,The Drop,2014,0,7,USA,"Dramat, Kryminał",2015-1-2,3.5,The Drop,2014,"drama, crime"
686651,Wywiad ze słońcem narodu,The Interview,2014,0,3,USA,"Komedia, Akcja",2014-12-30,1.5,The Interview,2014,"comedy, action"
261979,Holiday,The Holiday,2006,0,5,USA,Komedia rom.,2014-12-25,2.5,The Holiday,2006,komedia rom.
633417,Raport z Europy,Europa Report,2013,0,7,USA,"Thriller, Sci-Fi",2014-12-20,3.5,Europa Report,2013,"thriller, sci-fi"
316785,Bez litości,The Equalizer,2014,0,7,USA,Thriller,2014-12-15,3.5,The Equalizer,2014,thriller
562579,Dobrzy ludzie,Good People,2014,0,3,"Dania, Szwecja, USA, Wielka Brytania",Thriller,2014-12-11,1.5,Good People,2014,thriller
656778,Powiedzmy sobie wszystko,This Is Where I Leave You,2014,0,6,USA,"Dramat, Komedia",2014-12-8,3.0,This Is Where I Leave You,2014,"drama, comedy"
636202,Panna Meadows,Miss Meadows,2014,0,7,USA,Dramat,2014-12-7,3.5,Miss Meadows,2014,drama
667242,Zanim zasnę,Before I Go to Sleep,2014,0,6,"Francja, Szwecja, USA, Wielka Brytania","Dramat, Thriller",2014-12-7,3.0,Before I Go to Sleep,2014,"drama, thriller"
651383,Wróg,Enemy,2013,0,8,"Hiszpania, Kanada",Thriller,2014-12-6,4.0,Enemy,2013,thriller
656595,Przeznaczenie,Predestination,2014,0,7,Australia,"Thriller, Sci-Fi",2014-12-1,3.5,Predestination,2014,"thriller, sci-fi"
687846,Gdybym tylko tu był,Wish I Was Here,2014,0,6,USA,"Dramat, Komedia",2014-12-1,3.0,Wish I Was Here,2014,"drama, comedy"
662081,Mów mi Vincent,St. Vincent,2014,0,6,USA,Komedia,2014-12-1,3.0,St. Vincent,2014,comedy
559315,Wątpliwości,To the Wonder,2012,0,4,USA,Melodramat,2014-11-29,2.0,To the Wonder,2012,melodramat
608456,"Jako w piekle, tak i na Ziemi","As Above, So Below",2014,0,6,USA,Horror,2014-11-29,3.0,"As Above, So Below",2014,horror
609757,Więzień labiryntu,The Maze Runner,2014,0,6,"Kanada, USA, Wielka Brytania","Thriller, Akcja, Sci-Fi",2014-11-28,3.0,The Maze Runner,2014,"thriller, action, sci-fi"
293878,Oszukana,Changeling,2008,0,8,USA,Dramat obyczajowy,2014-11-22,4.0,Changeling,2008,dramat obyczajowy
655615,Krocząc wśród cieni,A Walk Among the Tombstones,2014,0,5,USA,"Dramat, Kryminał",2014-11-11,2.5,A Walk Among the Tombstones,2014,"drama, crime"
660248,Śnieżny ptak,White Bird in a Blizzard,2014,0,7,"Francja, USA","Dramat, Thriller",2014-11-11,3.5,White Bird in a Blizzard,2014,"drama, thriller"
30701,Dwunastu gniewnych ludzi,12 Angry Men,1957,0,8,USA,Dramat sądowy,2014-11-11,4.0,12 Angry Men,1957,dramat sądowy
375629,Interstellar,,2014,0,7,"USA, Wielka Brytania",Sci-Fi,2014-11-11,3.5,,2014,sci-fi
684901,Udając gliniarzy,Let's Be Cops,2014,0,3,USA,"Komedia, Akcja",2014-11-10,1.5,Let's Be Cops,2014,"comedy, action"
683180,Furia,Fury,2014,0,6,"Chiny, USA, Wielka Brytania","Dramat, Wojenny",2014-11-10,3.0,Fury,2014,"drama, war"
684356,Dracula: Historia nieznana,Dracula Untold,2014,0,5,"Japonia, USA","Fantasy, Horror",2014-11-10,2.5,Dracula Untold,2014,"fantasy, horror"
650619,Tylko kochankowie przeżyją,Only Lovers Left Alive,2013,0,8,"Francja, Grecja, Niemcy, USA, Wielka Brytania, Cypr","Horror, Romans",2014-11-5,4.0,Only Lovers Left Alive,2013,"horror, romance"
546202,Rogi,Horns,2013,0,6,"Kanada, USA",Horror,2014-11-5,3.0,Horns,2013,horror
628545,Rozgrywka,The Two Faces of January,2014,0,4,"Francja, USA, Wielka Brytania",Thriller,2014-11-4,2.0,The Two Faces of January,2014,thriller
563042,Hercules,,2014,0,3,USA,Przygodowy,2014-11-4,1.5,,2014,przygodowy
627028,Filozofowie,The Philosophers,2013,0,5,"USA, Indonezja","Dramat, Thriller, Sci-Fi",2014-11-2,2.5,The Philosophers,2013,"drama, thriller, sci-fi"
463455,Istota,Splice,2009,0,6,"Francja, Kanada, USA","Thriller, Sci-Fi",2014-11-2,3.0,Splice,2009,"thriller, sci-fi"
693667,Drive Hard,,2014,0,4,"Australia, Kanada, USA","Komedia, Akcja",2014-10-30,2.0,,2014,"comedy, action"
420755,Maczeta,Machete,2010,0,7,USA,Akcja,2014-10-25,3.5,Machete,2010,action
655358,November Man,The November Man,2014,0,5,USA,Thriller,2014-10-22,2.5,The November Man,2014,thriller
676364,Babadook,The Babadook,2014,0,6,"Australia, Kanada",Horror,2014-10-19,3.0,The Babadook,2014,horror
694378,Bogowie,,2014,0,8,Polska,"Biograficzny, Dramat",2014-10-19,4.0,,2014,"biographic, drama"
1417,Tańcząc w ciemnościach,Dancer in the Dark,2000,0,9,"Argentyna, Dania, Finlandia, Francja, Hiszpania, Holandia, Islandia, Niemcy, Norwegia, Szwecja, USA, Wielka Brytania, Włochy","Dramat, Musical",2014-10-13,4.5,Dancer in the Dark,2000,"drama, musical"
695409,Zaginiona dziewczyna,Gone Girl,2014,0,7,USA,"Dramat, Thriller",2014-10-13,3.5,Gone Girl,2014,"drama, thriller"
671888,Mapy gwiazd,Maps to the Stars,2014,0,7,"Francja, Kanada, Niemcy, USA",Dramat,2014-10-11,3.5,Maps to the Stars,2014,drama
664974,Frank,,2014,0,7,"Irlandia, Wielka Brytania","Dramat, Komedia",2014-10-11,3.5,,2014,"drama, comedy"
463952,Autor widmo,The Ghost Writer,2010,0,5,"Francja, Niemcy, Wielka Brytania","Dramat, Thriller",2014-10-9,2.5,The Ghost Writer,2010,"drama, thriller"
214272,Sin City: Damulka warta grzechu,Sin City: A Dame to Kill For,2014,0,5,USA,"Kryminał, Thriller",2014-10-6,2.5,Sin City: A Dame to Kill For,2014,"crime, thriller"
680642,Locke,,2013,0,7,"USA, Wielka Brytania","Dramat, Thriller",2014-10-3,3.5,,2013,"drama, thriller"
226856,Małe dzieci,Little Children,2006,0,8,USA,Melodramat,2014-9-30,4.0,Little Children,2006,melodramat
581986,Kongres,The Congress,2013,0,8,"Belgia, Francja, Luksemburg, Niemcy, Polska, Izrael","Animacja, Dramat, Sci-Fi",2014-9-29,4.0,The Congress,2013,"animacja, drama, sci-fi"
664897,Hardkor Disko,,2014,0,6,Polska,Dramat,2014-9-21,3.0,,2014,drama
645955,Transformers: Wiek zagłady,Transformers: Age of Extinction,2014,0,7,"Chiny, USA","Akcja, Sci-Fi",2014-9-21,3.5,Transformers: Age of Extinction,2014,"action, sci-fi"
